kind,rep,family,mode,reuse,total_ns,execution_ns,setup_ns,preparation_ns,disposal_ns,first_cold_ns,cancel_ns,requested_bytes,peak_increment_bytes
time,4,work,checkpoint16,1,20477028,20451030,3590,16340,6068,20425483,20034556,,
time,4,spine,checkpoint1,8,1525698,1486466,10468,8154,20610,46514,32958,,
time,4,retained,replay,1,7791897,7728035,23759,11919,28184,7207157,6715109,,
time,4,deep,indexed-cow,1,1909741,1789354,8366,20630,91391,1579120,1852602,,
time,4,work,trail,8,82848934,82098846,33484,677769,38835,9452457,9664127,,
time,4,linear,checkpoint16,8,4475470,4352544,100397,8291,14238,578189,577403,,
time,4,spine,checkpoint1,1,195179,179945,2563,8999,3672,44212,33004,,
time,4,small,indexed-cow,1,238161,202997,6312,24699,4153,211421,201825,,
time,4,spine,checkpoint16,1,1202070,1186973,2443,8722,3932,201013,205246,,
time,4,spine,indexed-cow,8,1617055,1480743,95894,19867,20551,81564,82251,,
time,4,mutation,indexed-cow,1,2567753,2436839,52175,49419,29320,2286899,2378630,,
time,4,mutation,replay,8,110663084460,110662335998,459527,27063,261872,14407623669,17772810076,,
time,4,small,checkpoint1,1,308234,281311,3470,15877,7576,280889,263350,,
time,4,late,trail,1,10525309,10440245,26468,40583,18013,10506244,7263824,,
time,4,spine,copy,1,352986,326146,3700,14579,8561,59505,64410,,
time,4,spine,indexed-cow,1,572360,490947,21344,49681,10388,185473,163783,,
time,4,work,trail,1,20187038,19813364,8190,346215,19269,18693333,22592180,,
time,4,spine,replay,8,87789674,87670165,51928,17215,50366,444385,351168,,
time,4,early,copy,1,2997452,2944057,24376,19739,9280,2986649,3094842,,
time,4,late,checkpoint16,8,316723584,316390912,268176,22254,42242,45418590,58132198,,
meter,0,work,copy,8,63888153,63742383,55997,11439,78334,7495790,5647430,21913769,32302
meter,0,retained,checkpoint4,8,20682847,19533526,609622,13078,526621,2540230,2187536,9301779,191589
meter,0,work,copy,1,7724321,7671667,6956,31076,14622,7676852,7625076,2744787,32302
meter,0,linear,replay,1,4315361,4250832,32103,21163,11263,4303208,4309456,1287254,30391
meter,0,linear,indexed-cow,1,371783,234041,79474,47647,10621,360747,303740,169543,93137
meter,0,retained,indexed,8,14923207,12765427,1346599,40404,770777,1414305,2029067,11636886,1095873
meter,0,linear,checkpoint1,1,401736,334744,32552,22455,11985,389392,376087,140671,29311
meter,0,small,checkpoint4,1,1600788,1554624,7710,23974,14480,1509902,1455611,633160,21939
meter,0,early,copy,1,3984503,3934099,23426,17334,9644,3973989,5556821,2588338,32775
meter,0,late,checkpoint16,1,52575025,52524905,22213,18492,9415,52565134,51648535,38635386,37445
meter,0,small,indexed-cow,8,2617104,2387827,170211,15842,43224,294685,310607,2010430,107287
meter,0,linear,checkpoint4,8,3203205,3002811,165213,6019,29162,389345,401138,1805713,29335
meter,0,linear,checkpoint4,1,406562,372345,16978,11357,5882,400529,410125,230594,29335
meter,0,linear,indexed,8,1401302,967254,384513,19864,29671,188709,167451,1241322,93113
meter,0,spine,indexed,1,358298,310068,11166,30018,7046,112814,100567,256447,72783
meter,0,small,replay,8,60947758,60854887,29600,5663,57608,7211483,7098082,39816419,22373
meter,0,work,checkpoint1,1,6165115,6131918,3242,20064,9891,6132934,6113684,3090623,32911
meter,0,retained,replay,8,103114085,102101173,531577,6689,474646,14274092,15107573,44087155,191409
meter,0,early,checkpoint4,1,8665968,8630111,16792,12719,6346,8659445,8606717,7177494,35863
meter,0,work,replay,8,5475427369,5475331449,37991,6972,50957,713961150,621357762,3104805489,28001
meter,0,mutation,trail,1,196073923,195834025,32482,21837,185579,191876484,187159743,127139683,4224347
meter,0,work,indexed,1,1782950,1705913,9007,59481,8549,1719865,1574590,1107578,243485
meter,0,linear,trail,8,1165044,930178,158653,5612,70601,137375,146737,633465,27983
meter,0,late,indexed-cow,8,8783202,8320830,386819,33898,41655,1144536,1183294,7017820,229104
meter,0,retained,trail,8,8897865,7657581,524358,5761,710165,778561,870788,3752859,205828
meter,0,work,indexed-cow,1,1570251,1502497,8759,50562,8433,1514248,1527778,1055470,192313
meter,0,deep,copy,8,33312256,32819780,35737,5003,451736,3736850,3901607,22067043,144874
meter,0,linear,checkpoint1,8,1567148,1376268,157004,7057,26819,228527,187022,1086329,29311
meter,0,deep,indexed-cow,8,27515430,25710910,537127,29565,1237828,2724668,3162916,18433230,997489
meter,0,linear,copy,8,1179254,985142,159679,6293,28140,147887,141241,617273,27839
meter,0,small,checkpoint16,1,2444953,2424139,2733,11454,6627,2393823,2377475,1847332,21963
meter,0,small,checkpoint1,8,2815495,2758060,15512,3326,38597,328634,332493,2253867,21411
meter,0,work,checkpoint16,8,328373322,328296268,24212,7413,45429,41740778,40401575,192972593,31199
meter,0,linear,replay,8,18928510,18738118,157997,5567,26828,2297490,2438136,10258993,30391
meter,0,deep,indexed,1,3241974,3098755,11519,21328,110372,2661766,3189033,2597228,1267537
meter,0,spine,indexed-cow,1,358565,309621,15104,26683,7157,107672,89343,260366,66317
meter,0,linear,copy,1,156368,123303,16123,10917,6025,150217,147145,82039,27839
meter,0,small,checkpoint16,8,20015537,19953452,17301,3894,40890,2485764,2446971,14744419,21963
meter,0,small,indexed,8,2654480,2426750,172569,15168,39993,311440,317355,2176454,126943
meter,0,deep,trail,1,7072047,6919801,4758,9396,138092,5716867,6612068,3568140,1639223
meter,0,deep,checkpoint1,8,38016466,37332499,27968,5028,650971,4594182,7496011,26625427,140562
meter,0,linear,trail,1,151700,116407,14333,11126,9834,141731,138465,84063,27983
meter,0,late,copy,1,4703555,4669643,14222,13419,6271,4697141,4786876,4306876,33749
meter,0,early,indexed,1,664387,595490,35918,27007,5972,658282,646995,644000,161914
meter,0,deep,checkpoint1,1,4486442,4406726,2672,6132,70912,4221227,4358527,3332458,140562
meter,0,spine,replay,1,11712510,11691337,3433,11394,6346,429332,417630,8006672,22190
meter,0,spine,checkpoint16,1,2677299,2656365,3335,10925,6674,423216,415883,1896481,21896
meter,0,early,trail,8,24399072,24136667,173354,6442,82609,3031061,3020630,20759336,32607
meter,0,retained,copy,8,6399991,5492132,464452,5914,437493,524404,606681,3269467,189133
meter,0,spine,replay,8,89277473,89212592,22020,4205,38656,408388,401418,64019132,22190
meter,0,deep,checkpoint16,1,31817716,31686711,4226,70074,56705,30953463,30748079,22487117,141588
meter,0,small,trail,1,549279,532860,3170,5770,7479,460245,516925,301657,141152
meter,0,deep,checkpoint4,8,87423793,86940803,30509,4932,447549,10782248,10475541,62665963,141393
meter,0,spine,indexed-cow,8,2326161,2148708,120558,15044,41851,86519,74876,1977872,66317
meter,0,late,trail,1,7571297,7522196,15197,20360,13544,7557597,7505206,5160372,176859
meter,0,mutation,checkpoint16,8,10440178814,10438727797,550147,19152,881718,1113380350,1663178094,7132824671,213841
meter,0,retained,checkpoint1,1,1583982,1454849,45444,17102,66587,1240644,1183094,819855,191061
meter,0,small,checkpoint4,8,11410479,11267718,54133,4678,83950,1079665,1775862,5031043,21939
meter,0,late,replay,1,874857386,874811506,20002,17574,8304,874848106,885494993,681405604,36730
meter,0,small,replay,1,7721060,7695612,3534,13294,8620,7217383,7102073,4981332,22373
meter,0,late,checkpoint4,1,14154103,14111489,17270,18411,6933,14147003,13951579,12201156,37542
meter,0,late,checkpoint4,8,113604885,113370907,190645,6438,36895,14149043,14055599,97560150,37542
meter,0,retained,checkpoint1,8,10513319,9576615,486824,7121,442759,1007202,965243,6524603,191061
meter,0,spine,checkpoint1,1,387641,366607,3566,11151,6317,74810,63319,286262,20476
meter,0,spine,trail,8,3994099,3923762,19203,4037,47097,332524,79077,2190340,103142
meter,0,spine,trail,1,498585,456481,3545,31271,7288,100162,72150,278073,103142
meter,0,mutation,copy,1,134696060,134566458,37603,31895,60104,134404453,130899014,104345307,206657
meter,0,early,checkpoint1,8,28158442,27969542,153808,5328,29764,3517346,3515093,26854280,35279
meter,0,spine,copy,8,2518626,2460200,17276,3777,37373,55581,50531,1824580,20465
meter,0,small,indexed,1,350193,301948,8141,32933,7171,310764,328074,285026,126943
meter,0,early,trail,1,3082446,3040343,15070,14453,12580,3069632,3121139,2600202,32607
meter,0,work,replay,1,665643682,665612638,4341,17343,9360,659187266,645361219,388106252,28001
meter,0,spine,checkpoint4,8,6475889,6419002,17926,3295,35666,114528,125043,4961652,21413
meter,0,mutation,replay,8,284869452508,284868262667,578813,16702,594326,36717162749,33759023556,193161344703,214267
meter,0,linear,checkpoint16,8,15827035,15395227,357915,12117,61776,1861423,1953672,4401329,29639
meter,0,early,indexed-cow,8,10362593,9493926,738012,49451,81204,1294140,1172462,4574744,146940
meter,0,mutation,indexed,8,35565970,33696535,1175151,54743,639541,3661626,4457030,26757966,1235630
meter,0,late,indexed,1,1620011,1514128,49515,47175,9193,1610268,1282678,889819,236190
meter,0,small,copy,8,3316981,3232971,22815,4929,56266,397190,375567,1771979,21691
meter,0,late,replay,8,9744110377,9743769832,279675,13054,47816,1565382173,967183719,5451195734,36730
meter,0,small,indexed-cow,1,383596,331494,9620,33864,8618,345290,321810,264434,107287
meter,0,deep,replay,1,234006359,233851717,5095,80570,68977,221171951,219361012,131162301,142279
meter,0,spine,checkpoint4,1,1036780,1012647,3927,12908,7298,149755,162030,624487,21413
meter,0,work,indexed-cow,8,15019024,14604771,329143,26320,58790,1794094,1905318,8318138,192313
meter,0,mutation,replay,1,34249769397,34249630470,37027,31223,70677,34082432160,33117353495,24145178118,214267
meter,0,spine,copy,1,351657,330905,3278,10998,6476,70402,53922,232353,20465
meter,0,work,checkpoint4,8,110835175,110760390,21714,7105,45966,13724962,13690657,61001713,34431
meter,0,deep,replay,8,1648923848,1648358520,53602,6845,504881,192783940,203412005,1049264171,142279
meter,0,late,trail,8,69987599,69634121,248581,8127,96770,8875303,8654915,41233878,176859
meter,0,deep,copy,1,4747319,4570683,3979,77946,94711,4451357,4335257,2762660,144874
meter,0,late,checkpoint1,1,6555982,6515622,17498,15516,7346,6548483,6640047,5818264,36253
meter,0,linear,indexed-cow,8,1336103,915088,372217,20006,28792,180952,163937,1241698,93137
meter,0,late,indexed-cow,1,1221189,1134870,41370,37526,7423,1213568,1113843,894073,229104
meter,0,mutation,trail,8,1676217316,1674321520,510868,17631,1367297,209373838,203358370,1017037223,4224347
meter,0,early,checkpoint4,8,72106294,71878574,186028,7520,34172,9094708,8939949,57377672,35863
meter,0,work,checkpoint16,1,45678801,45627203,4933,18835,27830,45515694,49206784,24127140,31199
meter,0,early,checkpoint16,1,28988236,28946867,19869,14031,7469,28980398,29214492,22952845,36207
meter,0,spine,indexed,8,2674065,2453301,146135,17022,57607,98503,96884,1947808,72783
meter,0,retained,trail,1,1207299,1031896,37341,21791,116271,803767,876588,473387,205828
meter,0,mutation,indexed-cow,1,4045458,3792025,99002,75873,78558,3554470,3734680,3255456,1122806
meter,0,deep,checkpoint4,1,12162031,12086295,5050,6985,63701,11561260,11641115,7837525,141393
meter,0,early,checkpoint16,8,230045750,229803328,199080,6744,36598,29136303,29013473,183580480,36207
meter,0,retained,replay,1,11610825,11509419,32969,13411,55026,10700709,10623451,5515174,191409
meter,0,retained,indexed,1,1231333,1061784,77223,29617,62709,844048,1072516,1467580,1095873
meter,0,small,copy,1,424774,402443,3103,12200,7028,399056,302321,225777,21691
meter,0,deep,indexed-cow,1,4847009,4691990,13382,31311,110326,4253301,2750748,2317284,997489
meter,0,early,replay,8,3714282718,3714024267,212828,7134,38489,485653008,480123346,2966299496,35756
meter,0,retained,checkpoint16,1,5347283,5228890,43983,15145,59265,5041849,4927072,2381174,191613
meter,0,mutation,checkpoint4,8,2918250646,2917132395,567853,15505,534893,360430724,364305184,2207930463,213817
meter,0,spine,checkpoint16,8,22154291,22089682,20827,3781,40001,448755,436177,15137604,21896
meter,0,retained,checkpoint16,8,36618519,35729046,447249,5728,436496,4298394,4450159,19015155,191613
meter,0,retained,indexed-cow,8,9164613,7816641,858490,24705,464777,746475,950593,10849422,998537
meter,0,mutation,indexed-cow,8,28475564,27008634,967168,45385,454377,3088627,3464403,25846598,1122806
meter,0,work,checkpoint1,8,42340969,42272542,18300,5729,44398,5172337,5157208,24680457,32911
meter,0,late,indexed,8,8637620,8211043,369577,24952,32048,1076077,1113213,6985076,236190
meter,0,deep,indexed,8,28427295,27008753,451759,20639,946144,2660841,3020039,20674070,1267537
meter,0,linear,indexed,1,200259,122146,47532,24541,6040,194070,168614,169335,93113
meter,0,small,checkpoint1,1,395549,374174,3058,11686,6631,369007,346404,286013,21411
meter,0,mutation,checkpoint16,1,1227806166,1227640634,33534,29561,102437,1227393569,1191195103,891613114,213841
meter,0,early,indexed,8,8730381,8268632,389715,30804,41230,958208,860142,5032160,161914
meter,0,mutation,checkpoint1,1,151400939,151230465,34045,29510,106919,151020455,148728290,117747131,213289
meter,0,spine,checkpoint1,8,3373250,3310351,18976,4120,39803,71152,66592,2255852,20476
meter,0,early,copy,8,26265299,26065411,162338,5815,31735,3288011,3253117,20664424,32775
meter,0,retained,indexed-cow,1,1155093,979598,79306,27691,68498,783460,1111810,1369308,998537
meter,0,small,trail,8,5236965,5158346,19316,4262,55041,577224,566582,2379019,141152
meter,0,deep,checkpoint16,8,275061398,274594070,38131,6090,423107,35943814,33133251,179862699,141588
meter,0,late,copy,8,41704971,41495070,171558,6327,32016,5145854,5174507,34405910,33749
meter,0,mutation,copy,8,1114329186,1113260388,585968,14450,468380,139111467,143347409,834682215,206657
meter,0,mutation,indexed,1,3746060,3543806,74704,62457,65093,3266464,3446331,3369216,1235630
meter,0,work,trail,8,111982823,111875095,33490,9029,65209,13726168,13350828,37569001,1523458
meter,0,early,indexed-cow,1,653545,571813,38630,29601,13501,639907,609069,586984,146940
meter,0,deep,trail,8,59817414,58825171,55675,5389,931179,6085126,6848139,28510883,1639223
meter,0,linear,checkpoint16,1,1086305,1053192,16395,11109,5609,1080522,1070327,555046,29639
meter,0,early,checkpoint1,1,3837311,3801658,16557,12867,6229,3830896,3819064,3362070,35279
meter,0,work,checkpoint4,1,13663735,13634706,3216,17160,8653,13614898,13588410,7630780,34431
meter,0,late,checkpoint1,8,49944047,49734306,171912,6579,31250,6271837,6085373,46497014,36253
meter,0,retained,checkpoint4,1,1978068,1876179,33245,14338,54306,1707103,1746844,1167002,191589
meter,0,work,indexed,8,13549075,13181087,300318,23259,44411,1627902,1717825,8736290,243485
meter,0,retained,copy,1,755519,653743,33577,13542,54657,527400,566547,412963,189133
meter,0,mutation,checkpoint1,8,1193457950,1192370238,583006,21004,483702,151655268,147956042,941896807,213289
meter,0,mutation,checkpoint4,1,368006411,367827543,35085,25646,118137,367577474,373226077,276001338,213817
meter,0,late,checkpoint16,8,362573897,362298327,202462,35979,37129,44976583,45293519,309033990,37445
meter,0,early,replay,1,488078455,488038267,19039,13865,7284,488070119,495450590,370792722,35756
meter,0,work,trail,1,13564781,13368836,5000,179136,11809,12422003,14179147,4701691,1523458
meter,1,spine,indexed-cow,8,2720653,2507983,142636,21992,48042,112755,92119,1977872,66317
meter,1,deep,indexed-cow,1,3033569,2860696,12307,24702,135864,2515007,3033366,2317284,997489
meter,1,linear,copy,8,1219981,1020493,163780,6129,29579,148491,156235,617273,27839
meter,1,work,indexed,1,1891618,1807296,9018,64432,10872,1819808,2208017,1107578,243485
meter,1,early,indexed-cow,1,913203,788476,52797,50494,21436,891563,1037045,586984,146940
meter,1,linear,checkpoint4,1,882767,845804,16807,11529,8627,873991,657199,230594,29335
meter,1,early,indexed,1,737773,660764,39401,30918,6690,730935,716799,644000,161914
meter,1,small,checkpoint16,1,2704363,2680047,3098,11977,9241,2648165,2789448,1847332,21963
meter,1,late,replay,8,6858279499,6858029880,202758,7840,39021,860405698,920199866,5451195734,36730
meter,1,linear,indexed,1,218394,135790,48816,27326,6462,211776,185012,169335,93113
meter,1,small,checkpoint4,1,990511,966062,3247,13565,7637,937731,920115,633160,21939
meter,1,early,trail,1,3611964,3563405,17894,16174,14491,3597167,3580141,2600202,32607
meter,1,early,indexed-cow,8,5547169,5079182,395070,23031,49886,716621,678090,4574744,146940
meter,1,mutation,copy,1,154323627,154193636,34872,29677,65442,153994457,150141670,104345307,206657
meter,1,work,checkpoint1,8,45769526,45696661,18835,6242,47788,5792145,5581544,24680457,32911
meter,1,linear,trail,8,1304942,1039701,178234,7686,79321,155093,165091,633465,27983
meter,1,linear,checkpoint16,8,9057216,8849851,170484,6422,30459,1146546,1130440,4401329,29639
meter,1,deep,checkpoint16,8,290700100,290158555,42890,5508,493147,34615516,35284663,179862699,141588
meter,1,late,indexed-cow,8,9318337,8843226,410740,29025,35346,1175904,1183532,7017820,229104
meter,1,linear,replay,1,2821318,2778577,23875,12624,6242,2814861,2815959,1287254,30391
meter,1,deep,checkpoint4,1,12417034,12350250,3922,6239,56623,11800757,11975109,7837525,141393
meter,1,small,indexed-cow,1,374966,322930,9974,34106,7956,336114,336738,264434,107287
meter,1,late,trail,1,11853970,11743256,23859,24944,61911,11791530,10694831,5160372,176859
meter,1,spine,copy,1,397071,373443,3609,12658,7361,73343,60678,232353,20465
meter,1,late,copy,8,44677796,44447435,187408,7828,35125,5553428,5613140,34405910,33749
meter,1,deep,replay,1,216458968,216314455,4364,74592,65557,204115049,202795149,131162301,142279
meter,1,small,trail,8,4987938,4909525,19303,4362,54748,572852,569547,2379019,141152
meter,1,late,checkpoint16,1,48305649,48261800,19458,16087,8304,48296769,48014047,38635386,37445
meter,1,late,trail,8,70878567,70515781,255708,7041,100037,8925077,8718059,41233878,176859
meter,1,late,replay,1,897815035,897769298,20346,17253,8138,897805482,834023592,681405604,36730
meter,1,small,indexed,1,438537,377863,10246,41745,8683,391695,405902,285026,126943
meter,1,early,replay,1,490380469,490332675,24378,15693,7723,490371626,454418342,370792722,35756
meter,1,linear,copy,1,154678,122113,16190,10913,5462,149032,151169,82039,27839
meter,1,late,indexed,1,1098558,1018788,39957,32997,6816,1091594,1080202,889819,236190
meter,1,work,replay,1,777641065,777605179,4947,20984,9955,769760105,762145420,388106252,28001
meter,1,early,checkpoint4,8,74940184,74699260,194036,7033,39855,9665722,9110711,57377672,35863
meter,1,early,copy,1,3483378,3445730,17331,13683,6634,3476581,3420841,2588338,32775
meter,1,linear,checkpoint1,8,1735038,1522904,174179,6113,31842,209203,221595,1086329,29311
meter,1,retained,indexed-cow,1,1381512,1210839,81323,28806,60544,930742,973216,1369308,998537
meter,1,small,replay,8,59325038,59251905,21264,4255,47614,6875385,7005384,39816419,22373
meter,1,deep,trail,1,7860326,7699207,3957,9804,147358,6341873,7222682,3568140,1639223
meter,1,spine,indexed,1,372598,321665,11706,31942,7285,119686,110016,256447,72783
meter,1,small,indexed,8,3031391,2771584,197141,17272,45394,339942,357755,2176454,126943
meter,1,linear,indexed,8,1447953,988420,407991,20852,30690,195081,171052,1241322,93113
meter,1,deep,indexed-cow,8,25608707,24108466,522584,21177,956480,2599193,3092330,18433230,997489
meter,1,mutation,indexed-cow,1,3771359,3560192,77714,65042,68411,3309029,3530297,3255456,1122806
meter,1,small,checkpoint1,8,3364307,3295682,18327,4046,46252,392486,381751,2253867,21411
meter,1,deep,checkpoint16,1,35717045,35582510,4660,72861,57014,34744226,34945740,22487117,141588
meter,1,linear,replay,8,22393533,22168351,182689,7234,35259,2762141,2739893,10258993,30391
meter,1,mutation,indexed-cow,8,31439051,29838626,1070915,49133,480377,3578408,3594360,25846598,1122806
meter,1,retained,replay,1,12406704,12288636,35369,14493,68206,11421831,11579504,5515174,191409
meter,1,retained,checkpoint1,1,1393543,1271446,37093,14794,70210,1124637,1090188,819855,191061
meter,1,retained,checkpoint4,8,17416486,16396695,543212,9086,467493,1799771,1822545,9301779,191589
meter,1,deep,checkpoint1,1,5138265,5035635,4941,6972,90717,4835201,5039424,3332458,140562
meter,1,mutation,checkpoint4,1,389497838,389322635,34499,26039,114665,389067228,378539747,276001338,213817
meter,1,work,checkpoint1,1,7031730,7002238,3505,17334,8653,7003791,5298642,3090623,32911
meter,1,spine,trail,1,512942,469779,3474,32068,7621,102649,76572,278073,103142
meter,1,spine,replay,8,99895345,99823182,23720,5347,43096,452755,439796,64019132,22190
meter,1,early,checkpoint1,8,31238172,31026065,174825,5572,31710,3868242,3923538,26854280,35279
meter,1,linear,trail,1,159412,120978,15646,12136,10652,148612,149033,84063,27983
meter,1,deep,trail,8,63218736,62173931,60052,6446,978307,6617376,7038297,28510883,1639223
meter,1,spine,copy,8,2686822,2624545,18994,4411,38872,63704,53808,1824580,20465
meter,1,mutation,checkpoint16,1,1216387422,1216139110,35637,32204,180471,1215755298,1207140368,891613114,213841
meter,1,retained,checkpoint16,1,5119598,5008927,35807,14398,60466,4823677,4843055,2381174,191613
meter,1,early,checkpoint16,8,228364496,228135297,188786,6702,33711,28469837,28367557,183580480,36207
meter,1,retained,indexed,8,10814719,9289249,952345,25256,547869,893374,1150650,11636886,1095873
meter,1,mutation,checkpoint1,1,151757892,151585986,33721,29983,108202,151384118,149035512,117747131,213289
meter,1,late,checkpoint16,8,363949451,363708849,196916,7487,36199,44592527,43981386,309033990,37445
meter,1,early,indexed,8,5504609,5097227,355173,21383,30826,688008,716020,5032160,161914
meter,1,deep,copy,1,4340301,4196321,2907,67295,73778,4069577,4155661,2762660,144874
meter,1,late,checkpoint1,8,50016078,49808876,168934,6441,31827,6266709,6261914,46497014,36253
meter,1,work,indexed,8,13797615,13410915,317635,23049,46016,1611872,1705635,8736290,243485
meter,1,work,copy,1,5163155,5129671,4950,19482,9052,5135859,5183496,2744787,32302
meter,1,small,replay,1,7402930,7377882,3550,13421,8077,6915328,6766249,4981332,22373
meter,1,work,trail,8,112724844,112626772,27085,7510,63477,12231851,13870730,37569001,1523458
meter,1,work,checkpoint16,1,43723211,43692408,3487,17975,9341,43617003,44597802,24127140,31199
meter,1,work,indexed-cow,8,13568062,13211979,275154,33044,47885,1622593,1698400,8318138,192313
meter,1,mutation,checkpoint1,8,1181370262,1180229128,619754,16487,504893,146927828,146514827,941896807,213289
meter,1,retained,copy,1,791586,687518,32973,13705,57390,554413,606704,412963,189133
meter,1,mutation,checkpoint4,8,2866138006,2865004034,577804,16159,540009,351731112,359018634,2207930463,213817
meter,1,deep,checkpoint1,8,40146339,39646981,28386,5565,465407,4751023,4717022,26625427,140562
meter,1,mutation,copy,8,1098202733,1097086428,604372,17448,494485,136025875,135322341,834682215,206657
meter,1,retained,checkpoint16,8,39102992,38166111,458674,4930,473277,4669513,4821263,19015155,191613
meter,1,retained,trail,1,1172370,999045,35535,20314,117476,776667,1028057,473387,205828
meter,1,mutation,indexed,1,4253385,4034884,79743,67611,71147,3707010,3928287,3369216,1235630
meter,1,linear,checkpoint1,1,283136,248403,16894,11725,6114,276838,205872,140671,29311
meter,1,spine,checkpoint4,1,929363,904003,3626,12772,8962,138318,125227,624487,21413
meter,1,small,checkpoint1,1,387487,365969,3069,11753,6696,360712,354360,286013,21411
meter,1,small,indexed-cow,8,2562042,2339324,165167,15069,42482,287428,289989,2010430,107287
meter,1,spine,checkpoint4,8,7253850,7189094,20146,5579,39031,141348,152345,4961652,21413
meter,1,linear,indexed-cow,8,1320455,905605,366914,18799,29137,178287,174930,1241698,93137
meter,1,early,trail,8,27009674,26720970,189875,6544,92285,3326090,3525251,20759336,32607
meter,1,work,indexed-cow,1,1671480,1600152,9030,53121,9177,1612312,1647485,1055470,192313
meter,1,work,checkpoint4,8,113876221,113795585,22428,7158,51050,14657736,14209270,61001713,34431
meter,1,work,checkpoint4,1,16004329,15967800,4633,21103,10793,15945528,15639116,7630780,34431
meter,1,retained,replay,8,97142984,96169699,509421,7731,456133,11129974,11228479,44087155,191409
meter,1,retained,trail,8,9487632,8212308,554138,6255,714931,763141,862161,3752859,205828
meter,1,small,copy,8,2706039,2636996,18910,6054,44079,366675,320840,1771979,21691
meter,1,small,checkpoint16,8,22208481,22140584,19236,3979,44682,2698263,2776490,14744419,21963
meter,1,retained,indexed-cow,8,9610660,8149975,953229,27280,480176,812726,1011254,10849422,998537
meter,1,spine,trail,8,4207013,4125981,21376,4363,55293,82370,87123,2190340,103142
meter,1,spine,indexed,8,2907624,2672847,137159,17711,79907,106546,102071,1947808,72783
meter,1,spine,replay,1,16176686,16148915,4476,14914,8381,575834,478110,8006672,22190
meter,1,early,checkpoint1,1,4478525,4327870,18939,14291,117425,4360905,4370139,3362070,35279
meter,1,late,copy,1,5460387,5421147,16897,15371,6972,5453230,5396197,4306876,33749
meter,1,retained,copy,8,6616752,5661739,492370,6153,456490,537615,625250,3269467,189133
meter,1,work,checkpoint16,8,379707703,379615234,31880,7603,52986,46765131,46086967,192972593,31199
meter,1,small,checkpoint4,8,7621609,7550531,18599,3954,48525,899558,917053,5031043,21939
meter,1,deep,indexed,8,28733385,27180832,551000,24274,977279,2829516,3570848,20674070,1267537
meter,1,work,trail,1,14877585,14643715,5622,215207,13041,13552673,20697128,4701691,1523458
meter,1,mutation,checkpoint16,8,8616420969,8615359801,411773,24484,624911,1162880851,1003428618,7132824671,213841
meter,1,spine,checkpoint16,8,18999729,18945700,16788,3156,34085,359069,381781,15137604,21896
meter,1,mutation,trail,1,182576325,182368205,32447,21697,153976,178782852,170348393,127139683,4224347
meter,1,mutation,trail,8,1338726043,1337317629,422170,11875,974369,164683342,165085427,1017037223,4224347
meter,1,early,checkpoint4,1,7363807,7331965,15047,11595,5200,7358446,7262398,7177494,35863
meter,1,early,copy,8,22069314,21904402,134545,4425,25942,2758523,2793674,20664424,32775
meter,1,mutation,replay,1,28339407115,28339277820,30136,23689,75470,28197865049,28607886325,24145178118,214267
meter,1,linear,checkpoint16,1,1403057,1358517,21398,14812,8330,1394497,1426706,555046,29639
meter,1,deep,indexed,1,4446414,4227664,15717,29952,173081,3655280,4356348,2597228,1267537
meter,1,late,checkpoint4,8,96926389,96694099,198837,5669,27784,11505672,11562208,97560150,37542
meter,1,mutation,indexed,8,28228359,26806782,941846,38061,441670,2875010,3091197,26757966,1235630
meter,1,retained,checkpoint4,1,1702140,1611926,29274,11756,49184,1457435,1526505,1167002,191589
meter,1,late,indexed-cow,1,898380,832212,32822,27532,5814,892423,867766,894073,229104
meter,1,late,indexed,8,7775641,7386545,336370,22913,29813,953481,985378,6985076,236190
meter,1,spine,indexed-cow,1,294979,257074,9645,22196,6064,89660,85819,260366,66317
meter,1,linear,checkpoint4,8,2760348,2532041,138098,5227,84982,332500,332731,1805713,29335
meter,1,spine,checkpoint16,1,2478490,2459681,2907,10204,5698,407464,381010,1896481,21896
meter,1,retained,indexed,1,1113368,955706,81841,24208,51613,770297,902027,1467580,1095873
meter,1,retained,checkpoint1,8,9118079,8268589,433957,6275,409258,895429,923677,6524603,191061
meter,1,small,trail,1,541793,525934,3078,5413,7368,455532,504401,301657,141152
meter,1,deep,copy,8,30466578,30025712,26268,5402,409196,3440044,3674670,22067043,144874
meter,1,spine,checkpoint1,1,382128,362087,3325,10593,6123,72559,61946,286262,20476
meter,1,early,checkpoint16,1,23543825,23512484,14496,11498,5347,23538318,23235872,22952845,36207
meter,1,linear,indexed-cow,1,153970,94660,34250,20138,4922,148914,131504,169543,93137
meter,1,small,copy,1,266137,249293,2264,9145,5435,246328,234771,225777,21691
meter,1,early,replay,8,3125456365,3125247725,171106,5880,31654,383845240,393137118,2966299496,35756
meter,1,work,copy,8,33409598,33345573,21500,5220,37305,4122363,4098992,21913769,32302
meter,1,spine,checkpoint1,8,2550901,2499842,15406,3161,32492,62211,53944,2255852,20476
meter,1,late,checkpoint4,1,11586140,11553040,14189,13288,5623,11580344,11411336,12201156,37542
meter,1,deep,checkpoint4,8,78831426,78424145,28192,5349,373740,9503539,9306933,62665963,141393
meter,1,deep,replay,8,1367874996,1367425450,52790,5265,391491,164284406,181673847,1049264171,142279
