family,choices,depth,history,reverse,consumer,mode,counted,median_ns,min_ns,max_ns,requested_bytes,peak_excess,signal_limited
common,0,16,False,False,immediate,active-indexed,False,346145,325743,417284,241211,23300,False
common,0,16,False,False,immediate,active-indexed,True,173795,163362,183905,112424,15653,False
common,0,16,False,False,immediate,active-native-indexed,False,318124,281906,420939,208059,20902,False
common,0,16,False,False,immediate,active-native-indexed,True,205598,197758,253407,112680,15677,False
common,0,16,False,False,immediate,active-native-scan,False,311183,265648,408909,185755,19814,False
common,0,16,False,False,immediate,active-native-scan,True,194579,178392,209266,105224,14589,False
common,0,16,False,False,immediate,active-scan,False,325853,308427,350320,204859,20956,False
common,0,16,False,False,immediate,active-scan,True,170085,140760,199523,102120,14357,False
common,0,16,False,False,immediate,birth,False,328767,306468,378478,342227,24513,False
common,0,16,False,False,immediate,birth,True,141567,133562,170451,103016,14448,False
common,0,16,False,False,immediate,birth-miss,False,319829,281118,357129,329143,24545,False
common,0,16,False,False,immediate,birth-miss,True,147949,123042,156338,102988,14456,False
common,0,16,False,False,immediate,birth-miss-template,False,393030,352097,427656,412027,37865,False
common,0,16,False,False,immediate,birth-miss-template,True,167373,137594,184107,119248,17232,False
common,0,16,False,False,immediate,conditional,False,1922778,1748755,2220674,2375076,52674,False
common,0,16,False,False,immediate,conditional,True,312202,276208,334594,296965,19961,False
common,0,16,False,False,immediate,indexed,False,371939,370244,406483,276099,22820,False
common,0,16,False,False,immediate,indexed,True,189112,182128,205108,119536,15701,False
common,0,16,False,False,immediate,native-indexed,False,314066,285085,346908,240003,20598,False
common,0,16,False,False,immediate,native-indexed,True,202032,166667,220436,117040,15597,False
common,0,16,False,False,immediate,native-scan,False,260436,223324,269317,206107,18510,False
common,0,16,False,False,immediate,native-scan,True,186593,164735,195260,102088,13509,False
common,0,16,False,False,immediate,scan,False,295532,242116,300512,205403,18332,False
common,0,16,False,False,immediate,scan,True,158071,139092,174780,98376,13277,False
common,0,16,False,False,immediate,sealed-indexed,False,402811,305303,427935,268529,23124,False
common,0,16,False,False,immediate,sealed-indexed,True,193223,160105,203824,120158,16365,False
common,0,16,False,False,immediate,sealed-scan,False,278915,270086,296439,197833,18942,False
common,0,16,False,False,immediate,sealed-scan,True,170331,145821,189960,98998,13941,False
common,0,16,False,False,window,active-indexed,False,412033,392074,472497,241211,24772,False
common,0,16,False,False,window,active-indexed,True,220166,173091,273923,112424,17125,False
common,0,16,False,False,window,active-native-indexed,False,346120,314341,471937,208059,22374,False
common,0,16,False,False,window,active-native-indexed,True,211133,180083,221514,112680,17149,False
common,0,16,False,False,window,active-native-scan,False,312225,282762,343850,185755,21286,False
common,0,16,False,False,window,active-native-scan,True,203919,187600,287325,105224,16061,False
common,0,16,False,False,window,active-scan,False,337463,291860,355961,204859,22428,False
common,0,16,False,False,window,active-scan,True,171076,152215,209382,102120,15829,False
common,0,16,False,False,window,birth,False,338681,328148,509769,342227,26993,False
common,0,16,False,False,window,birth,True,167003,157145,207138,103016,16928,False
common,0,16,False,False,window,birth-miss,False,326817,305968,348317,329143,27025,False
common,0,16,False,False,window,birth-miss,True,163328,139327,180209,102988,16936,False
common,0,16,False,False,window,birth-miss-template,False,398667,356859,459169,412027,40345,False
common,0,16,False,False,window,birth-miss-template,True,173943,158500,189896,119248,19712,False
common,0,16,False,False,window,conditional,False,1974362,1808314,2361195,2375076,54242,False
common,0,16,False,False,window,conditional,True,329671,308653,407520,296965,21529,False
common,0,16,False,False,window,indexed,False,383066,364784,495654,276099,24292,False
common,0,16,False,False,window,indexed,True,198156,194948,246700,119536,17173,False
common,0,16,False,False,window,native-indexed,False,309333,303097,454087,240003,22070,False
common,0,16,False,False,window,native-indexed,True,225729,197709,292281,117040,17069,False
common,0,16,False,False,window,native-scan,False,285974,260259,333625,206107,19982,False
common,0,16,False,False,window,native-scan,True,179319,168437,211888,102088,14981,False
common,0,16,False,False,window,scan,False,299047,253822,352091,205403,19804,False
common,0,16,False,False,window,scan,True,181426,160048,201586,98376,14749,False
common,0,16,False,False,window,sealed-indexed,False,365869,338514,421074,268529,24596,False
common,0,16,False,False,window,sealed-indexed,True,195091,181904,226850,120158,17837,False
common,0,16,False,False,window,sealed-scan,False,304998,251264,323729,197833,20414,False
common,0,16,False,False,window,sealed-scan,True,170952,159297,191956,98998,15413,False
common,0,16,False,True,all,active-indexed,False,428037,369300,518711,286075,24516,False
common,0,16,False,True,all,active-indexed,True,186270,157072,220755,112040,17861,False
common,0,16,False,True,all,active-native-indexed,False,365284,306965,405144,246715,23110,False
common,0,16,False,True,all,active-native-indexed,True,204937,178701,703442,112552,17885,False
common,0,16,False,True,all,active-native-scan,False,333916,296776,546639,224411,22022,False
common,0,16,False,True,all,active-native-scan,True,211750,154732,220672,105096,16797,False
common,0,16,False,True,all,active-scan,False,396852,351576,445552,251195,22540,False
common,0,16,False,True,all,active-scan,True,171059,147796,196282,101736,16565,False
common,0,16,False,True,all,birth,False,363769,335251,395815,342227,28233,False
common,0,16,False,True,all,birth,True,151663,130427,160918,103016,18168,False
common,0,16,False,True,all,birth-miss,False,339638,298114,484133,329143,28265,False
common,0,16,False,True,all,birth-miss,True,162249,124361,178695,102988,18176,False
common,0,16,False,True,all,birth-miss-template,False,398266,358788,469089,412027,41585,False
common,0,16,False,True,all,birth-miss-template,True,179786,138512,200565,119248,20952,False
common,0,16,False,True,all,conditional,False,1964964,1725207,2089815,2375076,55026,False
common,0,16,False,True,all,conditional,True,329295,287745,340791,296965,22313,False
common,0,16,False,True,all,indexed,False,393503,329801,439114,280835,24308,False
common,0,16,False,True,all,indexed,True,195642,152586,911204,119536,17909,False
common,0,16,False,True,all,native-indexed,False,328340,291733,355263,247683,22806,False
common,0,16,False,True,all,native-indexed,True,198838,172584,885507,117040,17805,False
common,0,16,False,True,all,native-scan,False,269007,243319,289148,213787,20718,False
common,0,16,False,True,all,native-scan,True,186754,154673,231975,102088,15717,False
common,0,16,False,True,all,scan,False,295256,253659,347304,213083,20556,False
common,0,16,False,True,all,scan,True,166957,149769,185488,98376,15485,False
common,0,16,False,True,all,sealed-indexed,False,390860,321925,400177,273265,24980,False
common,0,16,False,True,all,sealed-indexed,True,178311,173805,212816,120158,18573,False
common,0,16,False,True,all,sealed-scan,False,297873,247850,317996,205513,21228,False
common,0,16,False,True,all,sealed-scan,True,169659,144288,191747,98998,16149,False
common,0,16,False,True,immediate,active-indexed,False,581427,411013,625126,286075,22308,False
common,0,16,False,True,immediate,active-indexed,True,193448,165714,264107,112040,15653,False
common,0,16,False,True,immediate,active-native-indexed,False,496339,368729,607060,246715,20902,False
common,0,16,False,True,immediate,active-native-indexed,True,202498,189977,333130,112552,15677,False
common,0,16,False,True,immediate,active-native-scan,False,418296,322084,511334,224411,19814,False
common,0,16,False,True,immediate,active-native-scan,True,204307,179937,239322,105096,14589,False
common,0,16,False,True,immediate,active-scan,False,492802,366076,601465,251195,20332,False
common,0,16,False,True,immediate,active-scan,True,200329,158252,332480,101736,14357,False
common,0,16,False,True,immediate,birth,False,478341,325228,523652,342227,24513,False
common,0,16,False,True,immediate,birth,True,207452,155432,233232,103016,14448,False
common,0,16,False,True,immediate,birth-miss,False,446668,315387,508378,329143,24545,False
common,0,16,False,True,immediate,birth-miss,True,155052,147661,200246,102988,14456,False
common,0,16,False,True,immediate,birth-miss-template,False,398282,328538,537106,412027,37865,False
common,0,16,False,True,immediate,birth-miss-template,True,211493,151234,272455,119248,17232,False
common,0,16,False,True,immediate,conditional,False,2519929,1844489,2807545,2375076,52674,False
common,0,16,False,True,immediate,conditional,True,333810,295129,414335,296965,19961,False
common,0,16,False,True,immediate,indexed,False,478119,340247,699538,280835,22100,False
common,0,16,False,True,immediate,indexed,True,209495,156073,290756,119536,15701,False
common,0,16,False,True,immediate,native-indexed,False,346616,322280,500372,247683,20598,False
common,0,16,False,True,immediate,native-indexed,True,250504,190661,298075,117040,15597,False
common,0,16,False,True,immediate,native-scan,False,300664,240033,370730,213787,18510,False
common,0,16,False,True,immediate,native-scan,True,179674,149846,246205,102088,13509,False
common,0,16,False,True,immediate,scan,False,390250,277898,479265,213083,18348,False
common,0,16,False,True,immediate,scan,True,177565,144566,267072,98376,13277,False
common,0,16,False,True,immediate,sealed-indexed,False,387714,367031,575357,273265,22772,False
common,0,16,False,True,immediate,sealed-indexed,True,251719,163532,279988,120158,16365,False
common,0,16,False,True,immediate,sealed-scan,False,401339,281004,470912,205513,19020,False
common,0,16,False,True,immediate,sealed-scan,True,166201,141444,200633,98998,13941,False
common,0,16,False,True,window,active-indexed,False,395427,392760,426402,286075,23780,False
common,0,16,False,True,window,active-indexed,True,189425,175247,199410,112040,17125,False
common,0,16,False,True,window,active-native-indexed,False,353877,339429,388140,246715,22374,False
common,0,16,False,True,window,active-native-indexed,True,196973,188146,203496,112552,17149,False
common,0,16,False,True,window,active-native-scan,False,336536,333696,345842,224411,21286,False
common,0,16,False,True,window,active-native-scan,True,191420,171953,215285,105096,16061,False
common,0,16,False,True,window,active-scan,False,371673,347476,383228,251195,21804,False
common,0,16,False,True,window,active-scan,True,170695,151712,199763,101736,15829,False
common,0,16,False,True,window,birth,False,332263,323146,433864,342227,26993,False
common,0,16,False,True,window,birth,True,150584,137478,156649,103016,16928,False
common,0,16,False,True,window,birth-miss,False,337567,318316,346043,329143,27025,False
common,0,16,False,True,window,birth-miss,True,144237,135844,156673,102988,16936,False
common,0,16,False,True,window,birth-miss-template,False,384696,366404,400280,412027,40345,False
common,0,16,False,True,window,birth-miss-template,True,170836,169605,185060,119248,19712,False
common,0,16,False,True,window,conditional,False,1941648,1822133,2093650,2375076,54242,False
common,0,16,False,True,window,conditional,True,319254,303899,346406,296965,21529,False
common,0,16,False,True,window,indexed,False,436466,349243,772030,280835,23572,False
common,0,16,False,True,window,indexed,True,192083,171217,200966,119536,17173,False
common,0,16,False,True,window,native-indexed,False,324264,285568,367455,247683,22070,False
common,0,16,False,True,window,native-indexed,True,193927,186773,213981,117040,17069,False
common,0,16,False,True,window,native-scan,False,256995,218846,581525,213787,19982,False
common,0,16,False,True,window,native-scan,True,181615,173725,206702,102088,14981,False
common,0,16,False,True,window,scan,False,286701,246759,309868,213083,19820,False
common,0,16,False,True,window,scan,True,157212,144446,175610,98376,14749,False
common,0,16,False,True,window,sealed-indexed,False,369276,332332,379935,273265,24244,False
common,0,16,False,True,window,sealed-indexed,True,200607,191092,274145,120158,17837,False
common,0,16,False,True,window,sealed-scan,False,290678,270899,316467,205513,20492,False
common,0,16,False,True,window,sealed-scan,True,170389,148815,184830,98998,15413,False
common,0,16,True,False,all,active-indexed,False,352058,348181,436408,249679,25772,False
common,0,16,True,False,all,active-indexed,True,198594,167777,239495,119372,18101,False
common,0,16,True,False,all,active-native-indexed,False,317163,305700,336892,215407,23718,False
common,0,16,True,False,all,active-native-indexed,True,207311,180253,222701,118508,18125,False
common,0,16,True,False,all,active-native-scan,False,285511,266208,305993,193103,22682,False
common,0,16,True,False,all,active-native-scan,True,185393,154119,191277,111052,17089,False
common,0,16,True,False,all,active-scan,False,329997,304148,352364,213263,23428,False
common,0,16,True,False,all,active-scan,True,183935,175259,200242,109004,16857,False
common,0,16,True,False,all,birth,False,331305,305279,373967,352377,28647,False
