28,484
30,488
27,487
27,518
27,489
28,487
27,493
28,486
27,490
28,492
30,487
28,493
28,490
28,488
27,492
27,501
28,489
27,489
27,484
27,486
28,487
29,489
28,493
28,489
27,484
28,485
28,484
28,483
27,484
26,486
29,486
29,483
28,495
29,483
27,486
28,486
27,485
28,485
29,487
28,486
27,488
28,488
27,485
29,483
28,486
29,485
29,486
28,486
28,488
29,486
28,485
28,484
28,485
29,486
28,487
27,485
28,486
29,488
28,485
27,486
29,487
29,505
29,504
30,504
29,506
29,504
29,505
28,505
29,507
30,504
29,505
28,503
28,507
30,560
28,506
29,504
29,507
29,508
30,504
28,507
28,504
30,506
29,504
30,506
28,504
29,504
29,506
29,506
29,507
30,506
29,502
29,505
28,502
29,506
29,505
29,504
28,506
31,505
29,504
29,505
28,506
29,505
29,506
28,507
28,503
29,508
29,505
30,507
29,506
29,506
29,505
28,504
29,508
29,508
28,508
29,503
28,507
30,504
29,503
29,506
29,504
29,506
29,507
30,567
27,502
28,502
29,506
29,503
29,500
29,506
30,505
29,504
29,504
30,520
30,526
30,523
31,525
30,525
31,525
29,525
31,527
30,524
30,526
30,524
31,524
30,528
30,525
29,526
30,523
29,529
32,528
29,532
31,524
29,537
31,526
28,525
29,526
29,522
30,530
29,533
30,522
29,524
31,528
31,527
31,524
31,524
31,523
31,529
30,525
30,525
32,525
31,528
30,526
29,527
32,528
30,524
30,523
29,527
31,525
30,523
31,522
31,524
32,528
30,524
29,524
30,526
30,522
30,522
31,524
29,526
29,526
31,522
30,522
31,525
30,529
30,524
30,522
30,523
31,525
29,525
29,523
30,528
30,527
30,525
30,526
30,525
30,525
28,525
29,691
29,527
29,574
31,524
30,524
29,525
30,563
30,522
29,525
30,523
30,521
30,525
30,526
29,524
30,525
30,526
29,527
31,527
30,523
30,527
30,525
32,526
31,524
30,529
29,525
31,526
30,523
31,522
30,527
30,523
30,523
29,521
30,525
29,525
31,521
31,522
31,523
31,524
31,522
30,525
30,524
30,524
30,526
30,595
31,527
30,526
30,528
29,526
31,531
30,526
30,525
29,525
30,528
30,528
30,527
30,524
30,527
30,524
30,525
29,524
30,525
30,527
30,523
30,524
30,525
31,522
31,524
30,526
31,528
30,525
31,524
31,527
32,526
30,525
30,526
29,524
30,528
30,525
31,528
30,527
31,529
31,525
30,524
30,527
32,529
30,527
31,525
28,528
31,528
30,526
30,527
31,526
30,527
30,526
30,525
29,523
31,525
32,521
30,523
30,529
31,527
31,524
31,526
30,528
32,526
29,528
31,528
30,529
31,529
30,525
30,526
29,527
31,532
30,529
31,528
30,529
31,529
31,527
31,524
28,528
32,527
29,527
29,524
31,523
30,527
31,524
28,526
31,524
31,528
30,525
30,529
30,526
32,528
30,523
30,523
30,523
30,526
30,534
31,527
30,527
30,527
30,529
30,525
29,526
30,526
30,528
29,528
30,525
31,526
30,526
30,523
29,525
31,530
29,526
31,525
31,525
29,527
31,525
30,526
30,523
29,527
28,524
28,526
30,526
31,527
29,523
31,524
30,525
30,529
29,524
31,528
30,592
28,526
30,525
30,524
31,525
30,524
29,523
31,526
30,521
32,525
30,524
30,524
30,522
30,526
29,523
30,523
30,521
29,522
29,521
30,523
31,523
31,525
31,526
30,526
30,523
30,524
30,526
30,525
30,524
30,526
28,525
30,525
31,524
30,524
29,526
31,526
31,524
29,524
30,523
31,527
30,525
30,523
29,525
31,523
29,525
30,524
29,522
31,523
30,522
30,523
30,522
30,523
28,522
29,522
30,523
31,524
31,523
28,525
30,523
30,527
30,526
31,528
31,524
29,525
30,521
30,523
30,524
30,527
30,530
30,524
30,525
30,523
29,524
30,524
30,526
30,526
30,524
29,523
29,522
30,524
30,524
30,523
30,523
30,525
30,522
29,521
30,523
32,523
30,521
30,524
31,526
30,527
30,524
30,527
29,525
31,527
30,526
30,524
30,525
32,524
31,523
30,523
30,524
30,527
30,523
29,525
30,526
30,526
30,523
29,523
31,523
29,522
29,521
29,522
31,525
31,523
30,521
28,523
29,526
30,526
30,526
30,524
29,524
32,524
31,525
30,526
29,528
30,524
30,600
31,534
31,529
30,523
30,520
30,519
29,522
30,521
30,529
31,526
30,526
29,522
29,522
31,523
30,520
30,522
30,521
31,523
30,520
30,523
29,525
31,521
30,523
30,520
29,522
30,526
30,523
30,524
30,524
31,525
29,524
30,523
29,525
30,523
31,521
30,524
29,524
30,523
30,523
31,523
30,522
31,522
29,521
30,521
28,526
30,521
31,523
29,524
30,524
31,522
30,523
31,521
31,521
30,522
31,525
31,524
29,522
30,525
30,524
31,522
31,526
31,525
30,522
30,521
30,523
31,524
30,521
30,523
29,523
30,524
30,524
30,523
30,524
31,522
30,524
29,519
29,521
30,524
30,523
30,520
29,523
30,525
30,522
29,522
31,522
30,524
30,524
30,522
30,525
30,524
30,524
31,521
30,523
30,526
30,524
30,522
29,522
31,524
31,521
31,521
30,523
32,524
30,522
31,523
30,521
30,524
30,520
29,521
29,523
31,525
31,522
30,524
29,522
31,524
32,522
30,522
29,522
32,525
30,522
30,524
30,524
31,527
30,522
29,524
29,526
32,524
30,523
30,525
29,596
31,524
31,525
30,525
29,526
31,528
30,524
30,526
28,528
30,524
30,527
30,524
30,531
30,524
30,529
29,524
30,525
30,529
30,528
31,527
31,527
32,528
30,527
30,524
30,530
31,528
29,529
31,529
28,528
31,529
30,528
30,529
31,527
30,526
30,528
30,524
30,529
30,529
29,527
30,526
29,527
30,528
31,527
29,525
30,527
30,527
30,524
29,526
29,529
30,529
31,527
30,527
29,530
29,530
30,527
30,530
29,529
31,526
30,528
30,527
31,529
32,526
31,526
30,527
30,549
32,551
32,550
31,549
31,552
32,549
32,550
31,550
31,550
31,549
31,553
31,547
30,552
32,551
33,550
31,548
31,552
33,552
31,554
32,551
32,556
31,553
33,559
31,555
32,564
31,549
30,586
31,562
32,555
31,556
31,556
32,554
31,555
31,552
31,553
32,552
31,559
32,559
31,550
31,561
32,585
32,548
31,548
31,550
32,551
31,556
31,560
31,551
30,553
32,557
32,550
32,550
31,551
31,554
30,554
33,550
32,556
31,552
31,550
33,555
31,565
31,552
31,548
32,549
31,617
31,549
30,548
30,555
32,549
31,546
31,548
31,548
30,543
32,544
31,547
31,547
31,544
31,546
31,546
31,550
31,547
31,547
31,545
32,549
33,545
32,545
31,546
31,548
29,547
32,545
31,544
33,547
32,546
32,544
32,543
31,547
31,542
33,545
32,544
31,547
32,544
32,546
30,544
31,548
31,546
32,546
30,548
32,550
31,544
31,548
31,548
32,546
31,546
33,549
33,547
34,547
30,546
30,543
30,547
33,547
31,547
33,545
31,543
32,546
32,545
32,543
30,547
32,544
31,545
31,542
31,544
31,548
32,544
31,546
31,547
32,547
31,544
32,547
31,547
31,547
32,545
32,546
30,548
32,548
31,547
30,544
32,547
31,547
31,546
30,544
32,545
33,545
30,544
31,544
32,546
30,545
30,545
30,543
31,543
31,544
31,544
32,545
31,550
32,546
31,546
32,547
31,549
31,546
31,549
32,547
32,547
33,549
32,547
31,543
32,545
31,546
33,546
30,545
31,547
30,546
31,545
32,543
31,547
32,546
31,544
31,542
32,544
32,546
31,542
33,543
32,547
31,547
32,610
30,548
32,548
31,547
31,551
31,548
33,551
30,547
32,548
30,552
32,551
32,547
31,546
30,548
32,549
32,548
31,552
31,548
32,553
32,545
31,549
32,552
32,549
31,546
32,545
30,550
33,551
30,546
31,550
32,552
32,547
33,549
33,550
31,550
32,554
32,546
32,552
30,550
33,552
30,552
31,549
30,552
31,549
31,547
32,551
30,544
31,527
31,526
30,527
30,525
30,525
29,525
28,523
29,527
30,525
29,526
30,526
29,527
30,527
31,524
30,524
30,527
31,526
30,527
30,526
29,530
30,530
29,529
30,527
29,530
30,529
30,527
31,525
30,526
31,529
29,526
30,525
30,525
32,525
31,524
29,524
29,528
30,527
31,523
29,526
30,525
30,526
30,524
30,526
29,523
30,525
30,526
30,526
29,525
31,525
30,524
30,524
30,529
29,530
30,528
30,527
29,531
31,530
31,527
29,527
29,530
31,529
31,524
30,526
29,524
31,525
29,524
30,527
30,528
30,529
31,524
31,526
30,528
31,527
30,526
30,525
30,525
30,524
30,528
30,526
30,525
30,528
29,5345
30,586
30,527
31,530
29,525
30,525
30,526
31,524
30,528
30,531
31,525
31,526
29,525
28,524
31,526
30,522
30,526
29,527
31,527
29,525
30,525
30,526
30,529
30,528
31,525
29,527
30,527
30,527
30,527
30,526
31,528
30,525
30,527
30,528
31,528
30,525
31,527
30,527
30,533
31,551
31,547
31,549
32,546
30,550
31,549
32,548
30,546
32,546
31,547
31,550
32,550
31,550
31,551
30,552
32,551
31,551
31,553
31,549
31,550
32,549
31,548
31,549
32,551
32,549
30,551
32,551
33,548
31,550
31,551
31,547
32,549
31,545
32,545
32,549
32,547
31,549
31,547
30,547
32,549
33,548
31,549
32,551
31,551
32,550
31,548
31,552
31,551
31,548
32,550
32,553
31,549
31,549
31,548
31,549
32,550
30,547
31,549
30,548
32,549
32,549
31,548
31,548
31,549
31,547
31,546
30,547
31,550
32,547
31,548
31,546
32,547
31,547
31,547
30,548
32,553
32,549
31,550
30,551
32,548
31,551
32,549
30,548
31,552
31,549
31,549
31,552
31,549
31,551
31,547
30,668
33,546
31,541
32,542
32,542
31,545
33,545
33,543
32,543
31,546
31,544
32,548
32,548
31,546
30,547
31,544
32,545
32,547
32,546
31,547
6193,6866
31,568
32,581
30,551
32,550
31,587
32,550
31,549
31,550
