case	mode	pass	exhausted	steps	applications	lifted_applications	lifting_checks	certificate_checks	certificate_terms	barrier_nodes	barrier_rejections	forced_splits	max_delay	introductions	equations	pairs	dereferences	occurs_visits	head_candidates	splits	failed	raw	answers	max_frontier	pending	term_nodes	term_requests	pending_allocations	map_visits	map_allocations	observer_pairs	observer_scans	allocation_calls	requested_bytes	baseline_live	peak_live	final_live	elapsed_us
doomed-w64-n16	8	true	true	42	9	8	8	3	6	48	0	1	8	26	4	4	5	2	9	1	2	0	0	2	0	68	206	41	140	150	0	0	1329	64100	13288	42665	30938	125
doomed-w64-n16	64	true	true	154	65	64	64	3	6	384	0	1	64	82	4	4	5	2	65	1	2	0	0	2	0	68	206	153	1022	777	0	0	2806	148412	13289	42666	30939	221
doomed-w64-n16	256	true	true	154	65	64	65	3	6	390	0	0	64	82	4	4	5	2	66	1	2	0	0	2	0	68	206	153	1025	777	0	0	2810	148833	13290	42667	30940	196
doomed-w64-n16	Unlimited	true	true	154	65	64	65	3	6	390	0	0	64	82	4	4	5	2	66	1	2	0	0	2	0	68	206	153	1025	777	0	0	2810	148833	13296	42673	30946	194
doomed-w64-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8326	137	606	858	0	0	34879	688979	417554	851195	450786	1685
doomed-w64-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	131	8326	139	615	865	0	0	34897	690149	417554	851195	450786	1696
doomed-w64-n128	8	true	true	154	9	8	8	3	6	48	0	1	8	138	4	4	5	2	9	1	2	0	0	2	0	131	8326	153	687	924	0	0	35044	699147	417554	851195	450786	1636
doomed-w64-n128	64	true	true	266	65	64	64	3	6	384	0	1	64	194	4	4	5	2	65	1	2	0	0	2	0	131	8326	265	1473	1503	0	0	36426	779627	417555	851196	450787	1759
doomed-w64-n128	256	true	true	266	65	64	65	3	6	390	0	0	64	194	4	4	5	2	66	1	2	0	0	2	0	131	8326	265	1476	1503	0	0	36430	780048	417556	851197	450788	2529
doomed-w64-n128	Unlimited	true	true	266	65	64	65	3	6	390	0	0	64	194	4	4	5	2	66	1	2	0	0	2	0	131	8326	265	1476	1503	0	0	36430	780048	417562	851203	450794	1749
doomed-w256-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	260	262	9	7	7	0	0	1647	133779	15216	94569	79696	209
doomed-w256-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	260	262	11	11	10	0	0	1661	134661	15216	94569	79696	212
doomed-w256-n0	8	true	true	26	9	8	8	3	6	48	0	1	8	10	4	4	5	2	9	1	2	0	0	2	0	260	262	25	45	41	0	0	1779	141635	15216	94569	79696	292
doomed-w256-n0	64	true	true	138	65	64	64	3	6	384	0	1	64	66	4	4	5	2	65	1	2	0	0	2	0	260	262	137	575	415	0	0	2975	207507	15217	94570	79697	289
doomed-w256-n0	256	true	true	522	257	256	256	3	6	1536	0	1	256	258	4	4	5	2	257	1	2	0	0	2	0	260	262	521	3241	2133	0	0	7947	468211	15218	101142	79698	553
doomed-w256-n0	Unlimited	true	true	522	257	256	257	3	6	1542	0	0	256	258	4	4	5	2	258	1	2	0	0	2	0	260	262	521	3242	2133	0	0	7951	468632	15224	101148	79704	358
doomed-w256-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	260	398	25	51	81	0	0	2314	150300	22698	109627	87196	220
doomed-w256-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	260	398	27	60	88	0	0	2332	151470	22698	109627	87196	137
doomed-w256-n16	8	true	true	42	9	8	8	3	6	48	0	1	8	26	4	4	5	2	9	1	2	0	0	2	0	260	398	41	140	150	0	0	2485	160708	22698	109627	87196	232
doomed-w256-n16	64	true	true	154	65	64	64	3	6	384	0	1	64	82	4	4	5	2	65	1	2	0	0	2	0	260	398	153	1022	777	0	0	3962	245020	22699	109628	87197	308
doomed-w256-n16	256	true	true	538	257	256	256	3	6	1536	0	1	256	274	4	4	5	2	257	1	2	0	0	2	0	260	398	537	4723	3268	0	0	9713	561428	22700	110122	87198	618
doomed-w256-n16	Unlimited	true	true	538	257	256	257	3	6	1542	0	0	256	274	4	4	5	2	258	1	2	0	0	2	0	260	398	537	4726	3268	0	0	9717	561849	22706	110128	87204	465
doomed-w256-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	260	8518	137	606	858	0	0	35907	757620	426964	918157	491462	1738
doomed-w256-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	260	8518	139	615	865	0	0	35925	758790	426964	918157	491462	1848
doomed-w256-n128	8	true	true	154	9	8	8	3	6	48	0	1	8	138	4	4	5	2	9	1	2	0	0	2	0	260	8518	153	687	924	0	0	36072	767788	426964	918157	491462	1789
doomed-w256-n128	64	true	true	266	65	64	64	3	6	384	0	1	64	194	4	4	5	2	65	1	2	0	0	2	0	260	8518	265	1473	1503	0	0	37454	848268	426965	918158	491463	1815
doomed-w256-n128	256	true	true	650	257	256	256	3	6	1536	0	1	256	386	4	4	5	2	257	1	2	0	0	2	0	260	8518	649	4794	3793	0	0	42802	1148588	426966	918159	491464	1802
doomed-w256-n128	Unlimited	true	true	650	257	256	257	3	6	1542	0	0	256	386	4	4	5	2	258	1	2	0	0	2	0	260	8518	649	4797	3793	0	0	42806	1149009	426972	918165	491470	1890
refutation-loop	0	true	true	6	1	0	0	3	2	0	0	0	0	2	0	0	0	0	1	1	2	0	0	2	0	0	0	5	5	5	0	0	49	3162	1621	3397	2999	12
refutation-loop	1	true	true	8	2	1	1	3	2	2	0	1	1	3	0	0	1	0	2	1	2	0	0	2	0	0	0	7	9	8	0	0	63	4026	1621	3623	2999	13
refutation-loop	8	true	true	22	9	8	8	3	2	16	0	1	8	10	0	0	8	0	9	1	2	0	0	2	0	0	0	21	43	39	0	0	181	10874	1621	4183	2999	21
refutation-loop	64	true	true	134	65	64	64	3	2	128	0	1	64	66	0	0	64	0	65	1	2	0	0	2	0	0	0	133	573	413	0	0	1377	75738	1622	8704	3000	86
refutation-loop	256	true	true	518	257	256	256	3	2	512	0	1	256	258	0	0	256	0	257	1	2	0	0	2	0	0	0	517	3239	2131	0	0	6349	332986	1623	24225	3001	350
refutation-loop	Unlimited	true	false	2000	1000	999	999	3	2	1998	0	0	999	1000	0	0	999	0	1000	0	0	0	0	1	1	0	0	2001	14659	9323	0	0	26674	1371554	1629	83591	83071	1360
