case	mode	quantum	limit	status	factors	answers	raw_products	owner_turns	source_turns	applications	products	product_jobs	duplicates	refutations	issued	received	accepted	max_outstanding	owner_buffered_peak	outstanding	buffered	unaccepted_at_shutdown	actual_source_steps	accepted_source_steps	cancelled_requests	unserved_quantum_slots	prefetch_visits
product-k4-w1-n0	Threads(1)	1	4	pass	4	16	16	64	48	12	16	5	0	0	48	48	48	4	1	0	0	0	48	48	0	0	204
product-k4-w1-n0	Threads(2)	1	4	pass	4	16	16	64	48	12	16	5	0	0	48	48	48	4	3	0	0	0	48	48	0	0	204
product-k4-w1-n0	Inline	8	4	pass	4	16	16	24	8	12	16	2	0	0	8	8	8	4	4	0	0	0	48	48	0	0	32
product-k4-w1-n0	Threads(1)	8	4	pass	4	16	16	24	8	12	16	2	0	0	8	8	8	4	1	0	0	0	48	48	0	0	32
product-k4-w1-n0	Threads(2)	8	4	pass	4	16	16	24	8	12	16	2	0	0	8	8	8	4	3	0	0	0	48	48	0	0	32
product-k4-w1-n16	Baseline	1	0	pass	5	16	16	81	65	12	16	1	0	0	0	0	0	0	0	0	0	0	65	65	0	0	0
product-k4-w1-n16	Inline	1	4	pass	5	16	16	81	65	12	16	1	0	0	65	65	65	4	4	0	0	0	65	65	0	0	268
product-k4-w1-n16	Threads(1)	1	4	pass	5	16	16	81	65	12	16	1	0	0	65	65	65	4	1	0	0	0	65	65	0	0	268
product-k4-w1-n16	Threads(2)	1	4	pass	5	16	16	81	65	12	16	1	0	0	65	65	65	4	3	0	0	0	65	65	0	0	268
product-k4-w1-n16	Inline	8	4	pass	5	16	16	27	11	12	16	1	0	0	11	11	11	4	4	0	0	0	65	65	0	0	48
product-k4-w1-n16	Threads(1)	8	4	pass	5	16	16	27	11	12	16	1	0	0	11	11	11	4	1	0	0	0	65	65	0	0	48
product-k4-w1-n16	Threads(2)	8	4	pass	5	16	16	27	11	12	16	1	0	0	11	11	11	4	2	0	0	0	65	65	0	0	48
product-k4-w8-n0	Baseline	1	0	pass	4	16	16	176	160	68	16	5	0	0	0	0	0	0	0	0	0	0	160	160	0	0	0
product-k4-w8-n0	Inline	1	4	pass	4	16	16	176	160	68	16	5	0	0	160	160	160	4	4	0	0	0	160	160	0	0	652
product-k4-w8-n0	Threads(1)	1	4	pass	4	16	16	176	160	68	16	5	0	0	160	160	160	4	1	0	0	0	160	160	0	0	652
product-k4-w8-n0	Threads(2)	1	4	pass	4	16	16	176	160	68	16	5	0	0	160	160	160	4	3	0	0	0	160	160	0	0	652
product-k4-w8-n0	Inline	8	4	pass	4	16	16	36	20	68	16	2	0	0	20	20	20	4	4	0	0	0	160	160	0	0	80
product-k4-w8-n0	Threads(1)	8	4	pass	4	16	16	36	20	68	16	2	0	0	20	20	20	4	1	0	0	0	160	160	0	0	80
product-k4-w8-n0	Threads(2)	8	4	pass	4	16	16	36	20	68	16	2	0	0	20	20	20	4	3	0	0	0	160	160	0	0	80
product-k4-w8-n16	Baseline	1	0	pass	5	16	16	193	177	68	16	5	0	0	0	0	0	0	0	0	0	0	177	177	0	0	0
product-k4-w8-n16	Inline	1	4	pass	5	16	16	193	177	68	16	5	0	0	177	177	177	4	4	0	0	0	177	177	0	0	792
product-k4-w8-n16	Threads(1)	1	4	pass	5	16	16	193	177	68	16	5	0	0	177	177	177	4	1	0	0	0	177	177	0	0	792
product-k4-w8-n16	Threads(2)	1	4	pass	5	16	16	193	177	68	16	5	0	0	177	177	177	4	3	0	0	0	177	177	0	0	792
product-k4-w8-n16	Inline	8	4	pass	5	16	16	39	23	68	16	2	0	0	23	23	23	4	4	0	0	0	177	177	0	0	98
product-k4-w8-n16	Threads(1)	8	4	pass	5	16	16	39	23	68	16	2	0	0	23	23	23	4	1	0	0	0	177	177	0	0	98
product-k4-w8-n16	Threads(2)	8	4	pass	5	16	16	39	23	68	16	2	0	0	23	23	23	4	2	0	0	0	177	177	0	0	98
product-k4-w64-n0	Baseline	1	0	pass	4	16	16	1072	1056	516	16	5	0	0	0	0	0	0	0	0	0	0	1056	1056	0	0	0
product-k4-w64-n0	Inline	1	4	pass	4	16	16	1072	1056	516	16	5	0	0	1056	1056	1056	4	4	0	0	0	1056	1056	0	0	4236
product-k4-w64-n0	Threads(1)	1	4	pass	4	16	16	1072	1056	516	16	5	0	0	1056	1056	1056	4	1	0	0	0	1056	1056	0	0	4236
product-k4-w64-n0	Threads(2)	1	4	pass	4	16	16	1072	1056	516	16	5	0	0	1056	1056	1056	4	3	0	0	0	1056	1056	0	0	4236
product-k4-w64-n0	Inline	8	4	pass	4	16	16	148	132	516	16	2	0	0	132	132	132	4	4	0	0	0	1056	1056	0	0	528
product-k4-w64-n0	Threads(1)	8	4	pass	4	16	16	148	132	516	16	2	0	0	132	132	132	4	1	0	0	0	1056	1056	0	0	528
product-k4-w64-n0	Threads(2)	8	4	pass	4	16	16	148	132	516	16	2	0	0	132	132	132	4	3	0	0	0	1056	1056	0	0	528
product-k4-w64-n16	Baseline	1	0	pass	5	16	16	1089	1073	516	16	5	0	0	0	0	0	0	0	0	0	0	1073	1073	0	0	0
product-k4-w64-n16	Inline	1	4	pass	5	16	16	1089	1073	516	16	5	0	0	1073	1073	1073	4	4	0	0	0	1073	1073	0	0	5048
product-k4-w64-n16	Threads(1)	1	4	pass	5	16	16	1089	1073	516	16	5	0	0	1073	1073	1073	4	1	0	0	0	1073	1073	0	0	5048
product-k4-w64-n16	Threads(2)	1	4	pass	5	16	16	1089	1073	516	16	5	0	0	1073	1073	1073	4	3	0	0	0	1073	1073	0	0	5048
product-k4-w64-n16	Inline	8	4	pass	5	16	16	151	135	516	16	2	0	0	135	135	135	4	4	0	0	0	1073	1073	0	0	630
product-k4-w64-n16	Threads(1)	8	4	pass	5	16	16	151	135	516	16	2	0	0	135	135	135	4	1	0	0	0	1073	1073	0	0	630
product-k4-w64-n16	Threads(2)	8	4	pass	5	16	16	151	135	516	16	2	0	0	135	135	135	4	3	0	0	0	1073	1073	0	0	630
product-k4-w256-n0	Baseline	1	0	pass	4	16	16	4144	4128	2052	16	5	0	0	0	0	0	0	0	0	0	0	4128	4128	0	0	0
product-k4-w256-n0	Inline	1	4	pass	4	16	16	4144	4128	2052	16	5	0	0	4128	4128	4128	4	4	0	0	0	4128	4128	0	0	16524
product-k4-w256-n0	Threads(1)	1	4	pass	4	16	16	4144	4128	2052	16	5	0	0	4128	4128	4128	4	1	0	0	0	4128	4128	0	0	16524
product-k4-w256-n0	Threads(2)	1	4	pass	4	16	16	4144	4128	2052	16	5	0	0	4128	4128	4128	4	3	0	0	0	4128	4128	0	0	16524
product-k4-w256-n0	Inline	8	4	pass	4	16	16	532	516	2052	16	2	0	0	516	516	516	4	4	0	0	0	4128	4128	0	0	2064
product-k4-w256-n0	Threads(1)	8	4	pass	4	16	16	532	516	2052	16	2	0	0	516	516	516	4	1	0	0	0	4128	4128	0	0	2064
product-k4-w256-n0	Threads(2)	8	4	pass	4	16	16	532	516	2052	16	2	0	0	516	516	516	4	3	0	0	0	4128	4128	0	0	2064
product-k4-w256-n16	Baseline	1	0	pass	5	16	16	4161	4145	2052	16	5	0	0	0	0	0	0	0	0	0	0	4145	4145	0	0	0
product-k4-w256-n16	Inline	1	4	pass	5	16	16	4161	4145	2052	16	5	0	0	4145	4145	4145	4	4	0	0	0	4145	4145	0	0	19640
product-k4-w256-n16	Threads(1)	1	4	pass	5	16	16	4161	4145	2052	16	5	0	0	4145	4145	4145	4	1	0	0	0	4145	4145	0	0	19640
product-k4-w256-n16	Threads(2)	1	4	pass	5	16	16	4161	4145	2052	16	5	0	0	4145	4145	4145	4	3	0	0	0	4145	4145	0	0	19640
product-k4-w256-n16	Inline	8	4	pass	5	16	16	535	519	2052	16	2	0	0	519	519	519	4	4	0	0	0	4145	4145	0	0	2454
product-k4-w256-n16	Threads(1)	8	4	pass	5	16	16	535	519	2052	16	2	0	0	519	519	519	4	1	0	0	0	4145	4145	0	0	2454
product-k4-w256-n16	Threads(2)	8	4	pass	5	16	16	535	519	2052	16	2	0	0	519	519	519	4	3	0	0	0	4145	4145	0	0	2454
product-k8-w0-n0	Baseline	1	0	pass	8	256	256	320	64	8	256	9	0	0	0	0	0	0	0	0	0	0	64	64	0	0	0
product-k8-w0-n0	Inline	1	4	pass	8	256	256	320	64	8	256	9	0	0	64	64	64	4	4	0	0	0	64	64	0	0	292
product-k8-w0-n0	Threads(1)	1	4	pass	8	256	256	320	64	8	256	9	0	0	64	64	64	4	1	0	0	0	64	64	0	0	292
product-k8-w0-n0	Threads(2)	1	4	pass	8	256	256	320	64	8	256	9	0	0	64	64	64	4	3	0	0	0	64	64	0	0	292
product-k8-w0-n0	Inline	8	4	pass	8	256	256	264	8	8	256	2	0	0	8	8	8	4	4	0	0	0	64	64	0	0	44
product-k8-w0-n0	Threads(1)	8	4	pass	8	256	256	264	8	8	256	2	0	0	8	8	8	4	1	0	0	0	64	64	0	0	44
product-k8-w0-n0	Threads(2)	8	4	pass	8	256	256	264	8	8	256	2	0	0	8	8	8	4	2	0	0	0	64	64	0	0	44
product-k8-w0-n16	Baseline	1	0	pass	9	256	256	337	81	8	256	1	0	0	0	0	0	0	0	0	0	0	81	81	0	0	0
product-k8-w0-n16	Inline	1	4	pass	9	256	256	337	81	8	256	1	0	0	81	81	81	4	4	0	0	0	81	81	0	0	384
product-k8-w0-n16	Threads(1)	1	4	pass	9	256	256	337	81	8	256	1	0	0	81	81	81	4	1	0	0	0	81	81	0	0	384
product-k8-w0-n16	Threads(2)	1	4	pass	9	256	256	337	81	8	256	1	0	0	81	81	81	4	3	0	0	0	81	81	0	0	384
product-k8-w0-n16	Inline	8	4	pass	9	256	256	267	11	8	256	1	0	0	11	11	11	4	4	0	0	0	81	81	0	0	69
product-k8-w0-n16	Threads(1)	8	4	pass	9	256	256	267	11	8	256	1	0	0	11	11	11	4	1	0	0	0	81	81	0	0	69
product-k8-w0-n16	Threads(2)	8	4	pass	9	256	256	267	11	8	256	1	0	0	11	11	11	4	2	0	0	0	81	81	0	0	69
product-k8-w1-n0	Baseline	1	0	pass	8	256	256	352	96	24	256	9	0	0	0	0	0	0	0	0	0	0	96	96	0	0	0
product-k8-w1-n0	Inline	1	4	pass	8	256	256	352	96	24	256	9	0	0	96	96	96	4	4	0	0	0	96	96	0	0	420
product-k8-w1-n0	Threads(1)	1	4	pass	8	256	256	352	96	24	256	9	0	0	96	96	96	4	1	0	0	0	96	96	0	0	420
product-k8-w1-n0	Threads(2)	1	4	pass	8	256	256	352	96	24	256	9	0	0	96	96	96	4	3	0	0	0	96	96	0	0	420
product-k8-w1-n0	Inline	8	4	pass	8	256	256	272	16	24	256	2	0	0	16	16	16	4	4	0	0	0	96	96	0	0	76
product-k8-w1-n0	Threads(1)	8	4	pass	8	256	256	272	16	24	256	2	0	0	16	16	16	4	1	0	0	0	96	96	0	0	76
product-k8-w1-n0	Threads(2)	8	4	pass	8	256	256	272	16	24	256	2	0	0	16	16	16	4	3	0	0	0	96	96	0	0	76
product-k8-w1-n16	Baseline	1	0	pass	9	256	256	369	113	24	256	1	0	0	0	0	0	0	0	0	0	0	113	113	0	0	0
product-k8-w1-n16	Inline	1	4	pass	9	256	256	369	113	24	256	1	0	0	113	113	113	4	4	0	0	0	113	113	0	0	492
product-k8-w1-n16	Threads(1)	1	4	pass	9	256	256	369	113	24	256	1	0	0	113	113	113	4	1	0	0	0	113	113	0	0	492
product-k8-w1-n16	Threads(2)	1	4	pass	9	256	256	369	113	24	256	1	0	0	113	113	113	4	3	0	0	0	113	113	0	0	492
product-k8-w1-n16	Inline	8	4	pass	9	256	256	275	19	24	256	1	0	0	19	19	19	4	4	0	0	0	113	113	0	0	96
product-k8-w1-n16	Threads(1)	8	4	pass	9	256	256	275	19	24	256	1	0	0	19	19	19	4	1	0	0	0	113	113	0	0	96
product-k8-w1-n16	Threads(2)	8	4	pass	9	256	256	275	19	24	256	1	0	0	19	19	19	4	3	0	0	0	113	113	0	0	96
product-k8-w8-n0	Baseline	1	0	pass	8	256	256	576	320	136	256	9	0	0	0	0	0	0	0	0	0	0	320	320	0	0	0
product-k8-w8-n0	Inline	1	4	pass	8	256	256	576	320	136	256	9	0	0	320	320	320	4	4	0	0	0	320	320	0	0	1316
product-k8-w8-n0	Threads(1)	1	4	pass	8	256	256	576	320	136	256	9	0	0	320	320	320	4	1	0	0	0	320	320	0	0	1316
product-k8-w8-n0	Threads(2)	1	4	pass	8	256	256	576	320	136	256	9	0	0	320	320	320	4	3	0	0	0	320	320	0	0	1316
product-k8-w8-n0	Inline	8	4	pass	8	256	256	296	40	136	256	2	0	0	40	40	40	4	4	0	0	0	320	320	0	0	172
product-k8-w8-n0	Threads(1)	8	4	pass	8	256	256	296	40	136	256	2	0	0	40	40	40	4	1	0	0	0	320	320	0	0	172
product-k8-w8-n0	Threads(2)	8	4	pass	8	256	256	296	40	136	256	2	0	0	40	40	40	4	3	0	0	0	320	320	0	0	172
product-k8-w8-n16	Baseline	1	0	pass	9	256	256	593	337	136	256	9	0	0	0	0	0	0	0	0	0	0	337	337	0	0	0
product-k8-w8-n16	Inline	1	4	pass	9	256	256	593	337	136	256	9	0	0	337	337	337	4	4	0	0	0	337	337	0	0	1456
product-k8-w8-n16	Threads(1)	1	4	pass	9	256	256	593	337	136	256	9	0	0	337	337	337	4	1	0	0	0	337	337	0	0	1456
product-k8-w8-n16	Threads(2)	1	4	pass	9	256	256	593	337	136	256	9	0	0	337	337	337	4	3	0	0	0	337	337	0	0	1456
product-k8-w8-n16	Inline	8	4	pass	9	256	256	299	43	136	256	2	0	0	43	43	43	4	4	0	0	0	337	337	0	0	190
product-k8-w8-n16	Threads(1)	8	4	pass	9	256	256	299	43	136	256	2	0	0	43	43	43	4	1	0	0	0	337	337	0	0	190
product-k8-w8-n16	Threads(2)	8	4	pass	9	256	256	299	43	136	256	2	0	0	43	43	43	4	3	0	0	0	337	337	0	0	190
product-k8-w64-n0	Baseline	1	0	pass	8	256	256	2368	2112	1032	256	9	0	0	0	0	0	0	0	0	0	0	2112	2112	0	0	0
product-k8-w64-n0	Inline	1	4	pass	8	256	256	2368	2112	1032	256	9	0	0	2112	2112	2112	4	4	0	0	0	2112	2112	0	0	8484
product-k8-w64-n0	Threads(1)	1	4	pass	8	256	256	2368	2112	1032	256	9	0	0	2112	2112	2112	4	1	0	0	0	2112	2112	0	0	8484
product-k8-w64-n0	Threads(2)	1	4	pass	8	256	256	2368	2112	1032	256	9	0	0	2112	2112	2112	4	3	0	0	0	2112	2112	0	0	8484
product-k8-w64-n0	Inline	8	4	pass	8	256	256	520	264	1032	256	2	0	0	264	264	264	4	4	0	0	0	2112	2112	0	0	1068
product-k8-w64-n0	Threads(1)	8	4	pass	8	256	256	520	264	1032	256	2	0	0	264	264	264	4	1	0	0	0	2112	2112	0	0	1068
product-k8-w64-n0	Threads(2)	8	4	pass	8	256	256	520	264	1032	256	2	0	0	264	264	264	4	3	0	0	0	2112	2112	0	0	1068
product-k8-w64-n16	Baseline	1	0	pass	9	256	256	2385	2129	1032	256	9	0	0	0	0	0	0	0	0	0	0	2129	2129	0	0	0
product-k8-w64-n16	Inline	1	4	pass	9	256	256	2385	2129	1032	256	9	0	0	2129	2129	2129	4	4	0	0	0	2129	2129	0	0	9296
product-k8-w64-n16	Threads(1)	1	4	pass	9	256	256	2385	2129	1032	256	9	0	0	2129	2129	2129	4	1	0	0	0	2129	2129	0	0	9296
product-k8-w64-n16	Threads(2)	1	4	pass	9	256	256	2385	2129	1032	256	9	0	0	2129	2129	2129	4	3	0	0	0	2129	2129	0	0	9296
product-k8-w64-n16	Inline	8	4	pass	9	256	256	523	267	1032	256	2	0	0	267	267	267	4	4	0	0	0	2129	2129	0	0	1170
product-k8-w64-n16	Threads(1)	8	4	pass	9	256	256	523	267	1032	256	2	0	0	267	267	267	4	1	0	0	0	2129	2129	0	0	1170
product-k8-w64-n16	Threads(2)	8	4	pass	9	256	256	523	267	1032	256	2	0	0	267	267	267	4	3	0	0	0	2129	2129	0	0	1170
product-k8-w256-n0	Baseline	1	0	pass	8	256	256	8512	8256	4104	256	9	0	0	0	0	0	0	0	0	0	0	8256	8256	0	0	0
product-k8-w256-n0	Inline	1	4	pass	8	256	256	8512	8256	4104	256	9	0	0	8256	8256	8256	4	4	0	0	0	8256	8256	0	0	33060
product-k8-w256-n0	Threads(1)	1	4	pass	8	256	256	8512	8256	4104	256	9	0	0	8256	8256	8256	4	1	0	0	0	8256	8256	0	0	33060
product-k8-w256-n0	Threads(2)	1	4	pass	8	256	256	8512	8256	4104	256	9	0	0	8256	8256	8256	4	3	0	0	0	8256	8256	0	0	33060
product-k8-w256-n0	Inline	8	4	pass	8	256	256	1288	1032	4104	256	2	0	0	1032	1032	1032	4	4	0	0	0	8256	8256	0	0	4140
product-k8-w256-n0	Threads(1)	8	4	pass	8	256	256	1288	1032	4104	256	2	0	0	1032	1032	1032	4	1	0	0	0	8256	8256	0	0	4140
product-k8-w256-n0	Threads(2)	8	4	pass	8	256	256	1288	1032	4104	256	2	0	0	1032	1032	1032	4	3	0	0	0	8256	8256	0	0	4140
product-k8-w256-n16	Baseline	1	0	pass	9	256	256	8529	8273	4104	256	9	0	0	0	0	0	0	0	0	0	0	8273	8273	0	0	0
product-k8-w256-n16	Inline	1	4	pass	9	256	256	8529	8273	4104	256	9	0	0	8273	8273	8273	4	4	0	0	0	8273	8273	0	0	36176
product-k8-w256-n16	Threads(1)	1	4	pass	9	256	256	8529	8273	4104	256	9	0	0	8273	8273	8273	4	1	0	0	0	8273	8273	0	0	36176
product-k8-w256-n16	Threads(2)	1	4	pass	9	256	256	8529	8273	4104	256	9	0	0	8273	8273	8273	4	3	0	0	0	8273	8273	0	0	36176
product-k8-w256-n16	Inline	8	4	pass	9	256	256	1291	1035	4104	256	2	0	0	1035	1035	1035	4	4	0	0	0	8273	8273	0	0	4530
product-k8-w256-n16	Threads(1)	8	4	pass	9	256	256	1291	1035	4104	256	2	0	0	1035	1035	1035	4	1	0	0	0	8273	8273	0	0	4530
product-k8-w256-n16	Threads(2)	8	4	pass	9	256	256	1291	1035	4104	256	2	0	0	1035	1035	1035	4	3	0	0	0	8273	8273	0	0	4530
mixed-add-infer	Baseline	1	0	pass	2	1	1	80	79	8	1	1	0	0	0	0	0	0	0	0	0	0	79	79	0	0	0
mixed-add-infer	Inline	1	4	pass	2	1	1	80	79	8	1	1	0	0	79	79	79	2	2	0	0	0	79	79	0	0	158
mixed-add-infer	Threads(1)	1	4	pass	2	1	1	80	79	8	1	1	0	0	79	79	79	2	1	0	0	0	79	79	0	0	158
mixed-add-infer	Threads(2)	1	4	pass	2	1	1	80	79	8	1	1	0	0	79	79	79	2	2	0	0	0	79	79	0	0	158
mixed-add-infer	Inline	8	4	pass	2	1	1	12	11	8	1	1	0	0	11	11	11	2	2	0	0	0	79	79	0	0	22
mixed-add-infer	Threads(1)	8	4	pass	2	1	1	12	11	8	1	1	0	0	11	11	11	2	1	0	0	0	79	79	0	0	22
mixed-add-infer	Threads(2)	8	4	pass	2	1	1	12	11	8	1	1	0	0	11	11	11	2	2	0	0	0	79	79	0	0	22
