case	mode	pass	exhausted	steps	applications	lifted_applications	lifting_checks	certificate_checks	certificate_terms	barrier_nodes	barrier_rejections	forced_splits	max_delay	introductions	equations	pairs	dereferences	occurs_visits	head_candidates	splits	failed	raw	answers	max_frontier	pending	term_nodes	term_requests	pending_allocations	map_visits	map_allocations	observer_pairs	observer_scans	allocation_calls	requested_bytes	baseline_live	peak_live	final_live	elapsed_us
grid-carry-k8-w8-n128	64	true	true	1429	263	8	263	3	6	526	0	0	8	145	510	510	4861	510	774	255	0	256	256	256	0	131	8776	918	61034	6628	64256	0	8587936	217347290	107720763	319266833	319251049	391231
grid-carry-k8-w8-n128	256	true	true	1429	263	8	263	3	6	526	0	0	8	145	510	510	4861	510	774	255	0	256	256	256	0	131	8776	918	61034	6628	64256	0	8587936	217347290	107720764	319266834	319251050	419537
grid-carry-k8-w8-n128	Unlimited	true	true	1429	263	8	263	3	6	526	0	0	8	145	510	510	4861	510	774	255	0	256	256	256	0	131	8776	918	61034	6628	64256	0	8587936	217347290	107720770	319266840	319251056	425764
grid-carry-k8-w64-n0	0	true	true	34053	16639	0	0	3	6	0	0	0	0	16393	510	510	4861	510	16895	255	0	256	256	256	0	68	576	17158	198700	117951	64256	0	404679	20372471	356912	1874384	1009518	16560
grid-carry-k8-w64-n0	1	true	true	30467	14846	255	255	3	6	510	0	255	1	14600	510	510	4861	510	15102	255	0	256	256	256	0	68	576	15620	181187	107214	64256	0	366211	18447701	356912	1756624	1009518	19392
grid-carry-k8-w64-n0	8	true	true	5365	2295	2040	2040	3	6	4080	0	255	8	2049	510	510	4861	510	2551	255	0	256	256	256	0	68	576	4854	48742	24432	64256	0	83189	4376471	356912	1016470	1009518	3824
grid-carry-k8-w64-n0	64	true	true	1413	319	64	318	3	6	636	0	1	64	73	510	510	4861	510	829	255	0	256	256	256	0	68	576	902	21329	5679	64256	0	34003	1739469	356913	1016471	1009519	2856
grid-carry-k8-w64-n0	256	true	true	1413	319	64	319	3	6	638	0	0	64	73	510	510	4861	510	830	255	0	256	256	256	0	68	576	902	21331	5679	64256	0	34007	1739890	356914	1016472	1009520	3072
grid-carry-k8-w64-n0	Unlimited	true	true	1413	319	64	319	3	6	638	0	0	64	73	510	510	4861	510	830	255	0	256	256	256	0	68	576	902	21331	5679	64256	0	34007	1739890	356920	1016478	1009526	3221
grid-carry-k8-w64-n16	0	true	true	34069	16639	0	0	3	6	0	0	0	0	16409	510	510	4861	510	16895	255	0	256	256	256	0	68	712	17174	532182	287884	64256	0	728037	36994136	2451402	6991554	6982938	29700
grid-carry-k8-w64-n16	1	true	true	30483	14846	255	255	3	6	510	0	255	1	14616	510	510	4861	510	15102	255	0	256	256	256	0	68	712	15636	480349	259081	64256	0	672733	33778454	2451402	6991554	6982938	27303
grid-carry-k8-w64-n16	8	true	true	5381	2295	2040	2040	3	6	4080	0	255	8	2065	510	510	4861	510	2551	255	0	256	256	256	0	68	712	4870	75369	38187	64256	0	244617	9707304	2451402	6991554	6982938	11363
grid-carry-k8-w64-n16	64	true	true	1429	319	64	318	3	6	636	0	1	64	89	510	510	4861	510	829	255	0	256	256	256	0	68	712	918	28999	5279	64256	0	181175	6050334	2451403	6991555	6982939	8997
grid-carry-k8-w64-n16	256	true	true	1429	319	64	319	3	6	638	0	0	64	89	510	510	4861	510	830	255	0	256	256	256	0	68	712	918	29001	5279	64256	0	181179	6050755	2451404	6991556	6982940	9353
grid-carry-k8-w64-n16	Unlimited	true	true	1429	319	64	319	3	6	638	0	0	64	89	510	510	4861	510	830	255	0	256	256	256	0	68	712	918	29001	5279	64256	0	181179	6050755	2451410	6991562	6982946	8436
grid-carry-k8-w64-n128	0	true	true	34181	16639	0	0	3	6	0	0	0	0	16521	510	510	4861	510	16895	255	0	256	256	256	0	131	8832	17286	667351	346733	64256	0	9184118	252399535	107723508	319274058	319253794	444103
grid-carry-k8-w64-n128	1	true	true	30595	14846	255	255	3	6	510	0	255	1	14728	510	510	4861	510	15102	255	0	256	256	256	0	131	8832	15748	603121	311358	64256	0	9123128	248717757	107723508	319274058	319253794	437008
grid-carry-k8-w64-n128	8	true	true	5493	2295	2040	2040	3	6	4080	0	255	8	2177	510	510	4861	510	2551	255	0	256	256	256	0	131	8832	4982	116047	47116	64256	0	8657940	221575759	107723508	319274058	319253794	411266
grid-carry-k8-w64-n128	64	true	true	1541	319	64	318	3	6	636	0	1	64	201	510	510	4861	510	829	255	0	256	256	256	0	131	8832	1030	63211	7811	64256	0	8590932	217480853	107723509	319274059	319253795	412472
grid-carry-k8-w64-n128	256	true	true	1541	319	64	319	3	6	638	0	0	64	201	510	510	4861	510	830	255	0	256	256	256	0	131	8832	1030	63214	7811	64256	0	8590936	217481274	107723510	319274060	319253796	415684
grid-carry-k8-w64-n128	Unlimited	true	true	1541	319	64	319	3	6	638	0	0	64	201	510	510	4861	510	830	255	0	256	256	256	0	131	8832	1030	63214	7811	64256	0	8590936	217481274	107723516	319274066	319253802	415346
grid-carry-k8-w256-n0	0	true	true	132357	65791	0	0	3	6	0	0	0	0	65545	510	510	4861	510	66047	255	0	256	256	256	0	260	768	66310	930860	558015	64256	0	1728331	85067095	366322	5862802	1065776	74155
grid-carry-k8-w256-n0	1	true	true	128771	63998	255	255	3	6	510	0	255	1	63752	510	510	4861	510	64254	255	0	256	256	256	0	260	768	64772	913347	547278	64256	0	1689863	83142325	366322	5745042	1065776	73826
grid-carry-k8-w256-n0	8	true	true	103669	51447	2040	2040	3	6	4080	0	255	8	51201	510	510	4861	510	51703	255	0	256	256	256	0	260	768	54006	780902	464496	64256	0	1406841	69071095	366322	4836802	1065776	61036
grid-carry-k8-w256-n0	64	true	true	3205	1215	960	1200	3	6	2400	0	15	64	969	510	510	4861	510	1711	255	0	256	256	256	0	260	768	2694	43171	20549	64256	0	65965	3546647	366323	1088089	1065777	4074
grid-carry-k8-w256-n0	256	true	true	1797	511	256	510	3	6	1020	0	1	256	265	510	510	4861	510	1021	255	0	256	256	256	0	260	768	1286	24991	7952	64256	0	40941	2138781	366324	1088090	1065778	3630
grid-carry-k8-w256-n0	Unlimited	true	true	1797	511	256	511	3	6	1022	0	0	256	265	510	510	4861	510	1022	255	0	256	256	256	0	260	768	1286	24993	7952	64256	0	40945	2139202	366330	1088096	1065784	2564
grid-carry-k8-w256-n16	0	true	true	132373	65791	0	0	3	6	0	0	0	0	65561	510	510	4861	510	66047	255	0	256	256	256	0	260	904	66326	2200790	1221516	64256	0	2547817	137246136	2460812	8065926	7039196	107321
grid-carry-k8-w256-n16	1	true	true	128787	63998	255	255	3	6	510	0	255	1	63768	510	510	4861	510	64254	255	0	256	256	256	0	260	904	64788	2148957	1192713	64256	0	2492513	134030454	2460812	7953286	7039196	102917
grid-carry-k8-w256-n16	8	true	true	103685	51447	2040	2040	3	6	4080	0	255	8	51217	510	510	4861	510	51703	255	0	256	256	256	0	260	904	54022	1743977	971819	64256	0	2064397	109959304	2460812	7063172	7039196	85951
grid-carry-k8-w256-n16	64	true	true	3221	1215	960	1200	3	6	2400	0	15	64	985	510	510	4861	510	1711	255	0	256	256	256	0	260	904	2710	56087	23789	64256	0	216693	8118920	2460813	7063173	7039197	10888
grid-carry-k8-w256-n16	256	true	true	1813	511	256	510	3	6	1020	0	1	256	281	510	510	4861	510	1021	255	0	256	256	256	0	260	904	1302	32817	7698	64256	0	188269	6460238	2460814	7063174	7039198	8999
grid-carry-k8-w256-n16	Unlimited	true	true	1813	511	256	511	3	6	1022	0	0	256	281	510	510	4861	510	1022	255	0	256	256	256	0	260	904	1302	32819	7698	64256	0	188273	6460659	2460820	7063180	7039204	9551
grid-carry-k8-w256-n128	0	true	true	132485	65791	0	0	3	6	0	0	0	0	65673	510	510	4861	510	66047	255	0	256	256	256	0	260	9024	66438	2644183	1426029	64256	0	11098490	362703824	107732918	319330094	319294470	533927
grid-carry-k8-w256-n128	1	true	true	128899	63998	255	255	3	6	510	0	255	1	63880	510	510	4861	510	64254	255	0	256	256	256	0	260	9024	64900	2579953	1390654	64256	0	11037500	359022046	107732918	319330094	319294470	528595
grid-carry-k8-w256-n128	8	true	true	103797	51447	2040	2040	3	6	4080	0	255	8	51329	510	510	4861	510	51703	255	0	256	256	256	0	260	9024	54134	2092879	1126412	64256	0	10572312	331880048	107732918	319330094	319294470	507799
grid-carry-k8-w256-n128	64	true	true	3333	1215	960	1200	3	6	2400	0	15	64	1097	510	510	4861	510	1711	255	0	256	256	256	0	260	9024	2822	93141	28563	64256	0	8627256	219672432	107732919	319330095	319294471	419003
grid-carry-k8-w256-n128	256	true	true	1925	511	256	510	3	6	1020	0	1	256	393	510	510	4861	510	1021	255	0	256	256	256	0	260	9024	1414	67673	10623	64256	0	8598346	217891526	107732920	319330096	319294472	423419
grid-carry-k8-w256-n128	Unlimited	true	true	1925	511	256	511	3	6	1022	0	0	256	393	510	510	4861	510	1022	255	0	256	256	256	0	260	9024	1414	67676	10623	64256	0	8598350	217891947	107732926	319330102	319294478	413096
doomed-w0-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	4	6	9	7	7	0	0	98	6211	2668	6236	5332	31
doomed-w0-n0	1	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2668	6236	5332	30
doomed-w0-n0	8	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2668	6236	5332	22
doomed-w0-n0	64	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2669	6237	5333	23
doomed-w0-n0	256	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2670	6238	5334	20
doomed-w0-n0	Unlimited	true	true	10	1	0	1	3	6	6	0	0	0	2	4	4	5	2	2	1	2	0	0	2	0	4	6	9	8	7	0	0	102	6632	2676	6244	5340	18
doomed-w0-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	19	142	25	51	81	0	0	800	28443	10150	21311	16054	72
doomed-w0-n16	1	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10150	21311	16054	75
doomed-w0-n16	8	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10150	21311	16054	73
doomed-w0-n16	64	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10151	21312	16055	90
doomed-w0-n16	256	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10152	21313	16056	80
doomed-w0-n16	Unlimited	true	true	26	1	0	1	3	6	6	0	0	0	18	4	4	5	2	2	1	2	0	0	2	0	19	142	25	54	81	0	0	804	28864	10158	21319	16062	77
doomed-w0-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8262	137	606	858	0	0	34623	684755	414416	829841	447648	1640
doomed-w0-n128	1	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414416	829841	447648	1693
doomed-w0-n128	8	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414416	829841	447648	1706
doomed-w0-n128	64	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414417	829842	447649	1914
doomed-w0-n128	256	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414418	829843	447650	1823
doomed-w0-n128	Unlimited	true	true	138	1	0	1	3	6	6	0	0	0	130	4	4	5	2	2	1	2	0	0	2	0	131	8262	137	609	858	0	0	34627	685176	414424	829849	447656	1669
doomed-w1-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	5	7	9	7	7	0	0	105	6678	2717	6443	5607	20
doomed-w1-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	5	7	11	11	10	0	0	119	7560	2717	6467	5607	19
doomed-w1-n0	8	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2717	6467	5607	23
doomed-w1-n0	64	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2718	6468	5608	20
doomed-w1-n0	256	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2719	6469	5609	20
doomed-w1-n0	Unlimited	true	true	12	2	1	2	3	6	12	0	0	1	3	4	4	5	2	3	1	2	0	0	2	0	5	7	11	12	10	0	0	123	7981	2725	6475	5615	18
doomed-w1-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	19	143	25	51	81	0	0	804	28509	10199	21360	16103	74
doomed-w1-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	19	143	27	60	88	0	0	822	29679	10199	21360	16103	73
doomed-w1-n16	8	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10199	21360	16103	77
doomed-w1-n16	64	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10200	21361	16104	73
doomed-w1-n16	256	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10201	21362	16105	76
doomed-w1-n16	Unlimited	true	true	28	2	1	2	3	6	12	0	0	1	19	4	4	5	2	3	1	2	0	0	2	0	19	143	27	63	88	0	0	826	30100	10207	21368	16111	60
doomed-w1-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8263	137	606	858	0	0	34627	684821	414465	829890	447697	1691
doomed-w1-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	131	8263	139	615	865	0	0	34645	685991	414465	829890	447697	1707
doomed-w1-n128	8	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414465	829890	447697	1990
doomed-w1-n128	64	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414466	829891	447698	1553
doomed-w1-n128	256	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414467	829892	447699	1660
doomed-w1-n128	Unlimited	true	true	140	2	1	2	3	6	12	0	0	1	131	4	4	5	2	3	1	2	0	0	2	0	131	8263	139	618	865	0	0	34649	686412	414473	829898	447705	1581
doomed-w8-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	12	14	9	7	7	0	0	149	8955	3060	8075	7028	28
doomed-w8-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	12	14	11	11	10	0	0	163	9837	3060	8075	7028	28
doomed-w8-n0	8	true	true	26	9	8	8	3	6	48	0	1	8	10	4	4	5	2	9	1	2	0	0	2	0	12	14	25	45	41	0	0	281	16811	3060	8448	7028	33
doomed-w8-n0	64	true	true	26	9	8	9	3	6	54	0	0	8	10	4	4	5	2	10	1	2	0	0	2	0	12	14	25	46	41	0	0	285	17232	3061	8449	7029	33
doomed-w8-n0	256	true	true	26	9	8	9	3	6	54	0	0	8	10	4	4	5	2	10	1	2	0	0	2	0	12	14	25	46	41	0	0	285	17232	3062	8450	7030	33
doomed-w8-n0	Unlimited	true	true	26	9	8	9	3	6	54	0	0	8	10	4	4	5	2	10	1	2	0	0	2	0	12	14	25	46	41	0	0	285	17232	3068	8456	7036	34
doomed-w8-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	19	150	25	51	81	0	0	832	28971	10542	23133	16446	74
doomed-w8-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	19	150	27	60	88	0	0	850	30141	10542	23133	16446	89
doomed-w8-n16	8	true	true	42	9	8	8	3	6	48	0	1	8	26	4	4	5	2	9	1	2	0	0	2	0	19	150	41	140	150	0	0	1003	39379	10542	23133	16446	86
doomed-w8-n16	64	true	true	42	9	8	9	3	6	54	0	0	8	26	4	4	5	2	10	1	2	0	0	2	0	19	150	41	143	150	0	0	1007	39800	10543	23134	16447	89
doomed-w8-n16	256	true	true	42	9	8	9	3	6	54	0	0	8	26	4	4	5	2	10	1	2	0	0	2	0	19	150	41	143	150	0	0	1007	39800	10544	23135	16448	96
doomed-w8-n16	Unlimited	true	true	42	9	8	9	3	6	54	0	0	8	26	4	4	5	2	10	1	2	0	0	2	0	19	150	41	143	150	0	0	1007	39800	10550	23141	16454	78
doomed-w8-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8270	137	606	858	0	0	34655	685283	414808	831663	448040	1582
doomed-w8-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	131	8270	139	615	865	0	0	34673	686453	414808	831663	448040	2414
doomed-w8-n128	8	true	true	154	9	8	8	3	6	48	0	1	8	138	4	4	5	2	9	1	2	0	0	2	0	131	8270	153	687	924	0	0	34820	695451	414808	831663	448040	1657
doomed-w8-n128	64	true	true	154	9	8	9	3	6	54	0	0	8	138	4	4	5	2	10	1	2	0	0	2	0	131	8270	153	690	924	0	0	34824	695872	414809	831664	448041	2172
doomed-w8-n128	256	true	true	154	9	8	9	3	6	54	0	0	8	138	4	4	5	2	10	1	2	0	0	2	0	131	8270	153	690	924	0	0	34824	695872	414810	831665	448042	1676
doomed-w8-n128	Unlimited	true	true	154	9	8	9	3	6	54	0	0	8	138	4	4	5	2	10	1	2	0	0	2	0	131	8270	153	690	924	0	0	34824	695872	414816	831671	448048	1587
doomed-w64-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	68	70	9	7	7	0	0	491	37171	5806	27607	23438	112
doomed-w64-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	68	70	11	11	10	0	0	505	38053	5806	27607	23438	116
doomed-w64-n0	8	true	true	26	9	8	8	3	6	48	0	1	8	10	4	4	5	2	9	1	2	0	0	2	0	68	70	25	45	41	0	0	623	45027	5806	27607	23438	122
doomed-w64-n0	64	true	true	138	65	64	64	3	6	384	0	1	64	66	4	4	5	2	65	1	2	0	0	2	0	68	70	137	575	415	0	0	1819	110899	5807	29363	23439	195
doomed-w64-n0	256	true	true	138	65	64	65	3	6	390	0	0	64	66	4	4	5	2	66	1	2	0	0	2	0	68	70	137	576	415	0	0	1823	111320	5808	29364	23440	190
doomed-w64-n0	Unlimited	true	true	138	65	64	65	3	6	390	0	0	64	66	4	4	5	2	66	1	2	0	0	2	0	68	70	137	576	415	0	0	1823	111320	5814	29370	23446	187
doomed-w64-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	68	206	25	51	81	0	0	1158	53692	13288	42665	30938	101
doomed-w64-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	68	206	27	60	88	0	0	1176	54862	13288	42665	30938	64
doomed-w64-n16	8	true	true	42	9	8	8	3	6	48	0	1	8	26	4	4	5	2	9	1	2	0	0	2	0	68	206	41	140	150	0	0	1329	64100	13288	42665	30938	112
doomed-w64-n16	64	true	true	154	65	64	64	3	6	384	0	1	64	82	4	4	5	2	65	1	2	0	0	2	0	68	206	153	1022	777	0	0	2806	148412	13289	42666	30939	203
doomed-w64-n16	256	true	true	154	65	64	65	3	6	390	0	0	64	82	4	4	5	2	66	1	2	0	0	2	0	68	206	153	1025	777	0	0	2810	148833	13290	42667	30940	190
doomed-w64-n16	Unlimited	true	true	154	65	64	65	3	6	390	0	0	64	82	4	4	5	2	66	1	2	0	0	2	0	68	206	153	1025	777	0	0	2810	148833	13296	42673	30946	191
doomed-w64-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	131	8326	137	606	858	0	0	34879	688979	417554	851195	450786	1640
doomed-w64-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	131	8326	139	615	865	0	0	34897	690149	417554	851195	450786	1601
doomed-w64-n128	8	true	true	154	9	8	8	3	6	48	0	1	8	138	4	4	5	2	9	1	2	0	0	2	0	131	8326	153	687	924	0	0	35044	699147	417554	851195	450786	1725
doomed-w64-n128	64	true	true	266	65	64	64	3	6	384	0	1	64	194	4	4	5	2	65	1	2	0	0	2	0	131	8326	265	1473	1503	0	0	36426	779627	417555	851196	450787	1617
doomed-w64-n128	256	true	true	266	65	64	65	3	6	390	0	0	64	194	4	4	5	2	66	1	2	0	0	2	0	131	8326	265	1476	1503	0	0	36430	780048	417556	851197	450788	2524
doomed-w64-n128	Unlimited	true	true	266	65	64	65	3	6	390	0	0	64	194	4	4	5	2	66	1	2	0	0	2	0	131	8326	265	1476	1503	0	0	36430	780048	417562	851203	450794	2763
doomed-w256-n0	0	true	true	10	1	0	0	3	6	0	0	0	0	2	4	4	5	2	1	1	2	0	0	2	0	260	262	9	7	7	0	0	1647	133779	15216	94569	79696	220
doomed-w256-n0	1	true	true	12	2	1	1	3	6	6	0	1	1	3	4	4	5	2	2	1	2	0	0	2	0	260	262	11	11	10	0	0	1661	134661	15216	94569	79696	233
doomed-w256-n0	8	true	true	26	9	8	8	3	6	48	0	1	8	10	4	4	5	2	9	1	2	0	0	2	0	260	262	25	45	41	0	0	1779	141635	15216	94569	79696	217
doomed-w256-n0	64	true	true	138	65	64	64	3	6	384	0	1	64	66	4	4	5	2	65	1	2	0	0	2	0	260	262	137	575	415	0	0	2975	207507	15217	94570	79697	297
doomed-w256-n0	256	true	true	522	257	256	256	3	6	1536	0	1	256	258	4	4	5	2	257	1	2	0	0	2	0	260	262	521	3241	2133	0	0	7947	468211	15218	101142	79698	552
doomed-w256-n0	Unlimited	true	true	522	257	256	257	3	6	1542	0	0	256	258	4	4	5	2	258	1	2	0	0	2	0	260	262	521	3242	2133	0	0	7951	468632	15224	101148	79704	562
doomed-w256-n16	0	true	true	26	1	0	0	3	6	0	0	0	0	18	4	4	5	2	1	1	2	0	0	2	0	260	398	25	51	81	0	0	2314	150300	22698	109627	87196	282
doomed-w256-n16	1	true	true	28	2	1	1	3	6	6	0	1	1	19	4	4	5	2	2	1	2	0	0	2	0	260	398	27	60	88	0	0	2332	151470	22698	109627	87196	260
doomed-w256-n16	8	true	true	42	9	8	8	3	6	48	0	1	8	26	4	4	5	2	9	1	2	0	0	2	0	260	398	41	140	150	0	0	2485	160708	22698	109627	87196	239
doomed-w256-n16	64	true	true	154	65	64	64	3	6	384	0	1	64	82	4	4	5	2	65	1	2	0	0	2	0	260	398	153	1022	777	0	0	3962	245020	22699	109628	87197	209
doomed-w256-n16	256	true	true	538	257	256	256	3	6	1536	0	1	256	274	4	4	5	2	257	1	2	0	0	2	0	260	398	537	4723	3268	0	0	9713	561428	22700	110122	87198	615
doomed-w256-n16	Unlimited	true	true	538	257	256	257	3	6	1542	0	0	256	274	4	4	5	2	258	1	2	0	0	2	0	260	398	537	4726	3268	0	0	9717	561849	22706	110128	87204	607
doomed-w256-n128	0	true	true	138	1	0	0	3	6	0	0	0	0	130	4	4	5	2	1	1	2	0	0	2	0	260	8518	137	606	858	0	0	35907	757620	426964	918157	491462	2168
doomed-w256-n128	1	true	true	140	2	1	1	3	6	6	0	1	1	131	4	4	5	2	2	1	2	0	0	2	0	260	8518	139	615	865	0	0	35925	758790	426964	918157	491462	1677
doomed-w256-n128	8	true	true	154	9	8	8	3	6	48	0	1	8	138	4	4	5	2	9	1	2	0	0	2	0	260	8518	153	687	924	0	0	36072	767788	426964	918157	491462	2417
doomed-w256-n128	64	true	true	266	65	64	64	3	6	384	0	1	64	194	4	4	5	2	65	1	2	0	0	2	0	260	8518	265	1473	1503	0	0	37454	848268	426965	918158	491463	1685
doomed-w256-n128	256	true	true	650	257	256	256	3	6	1536	0	1	256	386	4	4	5	2	257	1	2	0	0	2	0	260	8518	649	4794	3793	0	0	42802	1148588	426966	918159	491464	1915
doomed-w256-n128	Unlimited	true	true	650	257	256	257	3	6	1542	0	0	256	386	4	4	5	2	258	1	2	0	0	2	0	260	8518	649	4797	3793	0	0	42806	1149009	426972	918165	491470	2125
refutation-loop	0	true	true	6	1	0	0	3	2	0	0	0	0	2	0	0	0	0	1	1	2	0	0	2	0	0	0	5	5	5	0	0	49	3162	1621	3397	2999	16
refutation-loop	1	true	true	8	2	1	1	3	2	2	0	1	1	3	0	0	1	0	2	1	2	0	0	2	0	0	0	7	9	8	0	0	63	4026	1621	3623	2999	13
refutation-loop	8	true	true	22	9	8	8	3	2	16	0	1	8	10	0	0	8	0	9	1	2	0	0	2	0	0	0	21	43	39	0	0	181	10874	1621	4183	2999	24
refutation-loop	64	true	true	134	65	64	64	3	2	128	0	1	64	66	0	0	64	0	65	1	2	0	0	2	0	0	0	133	573	413	0	0	1377	75738	1622	8704	3000	89
refutation-loop	256	true	true	518	257	256	256	3	2	512	0	1	256	258	0	0	256	0	257	1	2	0	0	2	0	0	0	517	3239	2131	0	0	6349	332986	1623	24225	3001	351
refutation-loop	Unlimited	true	false	2000	1000	999	999	3	2	1998	0	0	999	1000	0	0	999	0	1000	0	0	0	0	1	1	0	0	2001	14659	9323	0	0	26674	1371554	1629	83591	83071	1368
